,学习率,最大树深度,最小采样叶子节点,样本采样率,最大叶子节点,评分,AUC,MSE,拟合曲线偏差度,正偏差度,负偏差度,recall,f1,13
5889,0.0775,7,8,0.875,14,0.850712148,0.927362379,0.096437335,0.125491713,0.102486451,0.148496974,0.709941705,0.697415261,automl\GBM_AutoMl_5889
3394,0.055,4,6,1,9,0.850562995,0.914481044,0.104566968,0.14291217,0.130612052,0.155212288,0.773593824,0.735250075,automl\GBM_AutoMl_3394
5893,0.0775,7,8,1,8,0.850538304,0.922018332,0.096068609,0.1314522,0.12733221,0.13516019,0.702694186,0.707655692,automl\GBM_AutoMl_5893
4048,0.055,6,7,1,13,0.850514673,0.922934642,0.098240777,0.114735425,0.091540804,0.137930046,0.687411375,0.692100254,automl\GBM_AutoMl_4048
4389,0.055,7,8,0.875,14,0.850393452,0.92240114,0.102368768,0.137866901,0.105454627,0.170279176,0.758626123,0.719408337,automl\GBM_AutoMl_4389
3966,0.055,6,6,0.625,11,0.850305241,0.917919256,0.102585232,0.123219233,0.113723447,0.132715019,0.731841815,0.709106175,automl\GBM_AutoMl_3966
5239,0.0775,5,7,0.875,14,0.850242989,0.912304377,0.109690605,0.098928723,0.043895396,0.153962049,0.771388057,0.697286905,automl\GBM_AutoMl_5239
3996,0.055,6,6,1,11,0.850209052,0.922297241,0.099497028,0.132070389,0.137398988,0.126741791,0.715141012,0.710106383,automl\GBM_AutoMl_3996
3053,0.055,3,6,0.5,8,0.850193221,0.918710123,0.098333405,0.138911824,0.162211603,0.117942023,0.714038128,0.719307991,automl\GBM_AutoMl_3053
3054,0.055,3,6,0.5,9,0.850193221,0.918710123,0.098333405,0.138911824,0.162211603,0.117942023,0.714038128,0.719307991,automl\GBM_AutoMl_3054
3055,0.055,3,6,0.5,10,0.850193221,0.918710123,0.098333405,0.138911824,0.162211603,0.117942023,0.714038128,0.719307991,automl\GBM_AutoMl_3055
3056,0.055,3,6,0.5,11,0.850193221,0.918710123,0.098333405,0.138911824,0.162211603,0.117942023,0.714038128,0.719307991,automl\GBM_AutoMl_3056
3057,0.055,3,6,0.5,12,0.850193221,0.918710123,0.098333405,0.138911824,0.162211603,0.117942023,0.714038128,0.719307991,automl\GBM_AutoMl_3057
3058,0.055,3,6,0.5,13,0.850193221,0.918710123,0.098333405,0.138911824,0.162211603,0.117942023,0.714038128,0.719307991,automl\GBM_AutoMl_3058
3059,0.055,3,6,0.5,14,0.850193221,0.918710123,0.098333405,0.138911824,0.162211603,0.117942023,0.714038128,0.719307991,automl\GBM_AutoMl_3059
5153,0.0775,5,6,0.5,8,0.850160224,0.919153587,0.099715603,0.125155559,0.117018454,0.133292664,0.714983457,0.706358471,automl\GBM_AutoMl_5153
5403,0.0775,6,5,0.5,8,0.850107412,0.91048517,0.108182368,0.13460366,0.116825032,0.150604425,0.778793131,0.732730507,automl\GBM_AutoMl_5403
4044,0.055,6,7,1,9,0.850105283,0.924191241,0.094091029,0.140976814,0.148725661,0.134002852,0.707263274,0.711297734,automl\GBM_AutoMl_4044
4620,0.0775,3,7,0.75,5,0.850034575,0.917880677,0.09693892,0.151709731,0.184329409,0.12235202,0.743343312,0.730906274,automl\GBM_AutoMl_4620
3725,0.055,5,7,0.75,10,0.849927721,0.926171071,0.095936352,0.135261636,0.125796103,0.14472717,0.701906412,0.7047378,automl\GBM_AutoMl_3725
4501,0.0775,3,5,0.5,6,0.849890202,0.920898795,0.097645949,0.144137103,0.153047722,0.135226483,0.734520246,0.720445063,automl\GBM_AutoMl_4501
4246,0.055,7,5,1,11,0.849870005,0.924164353,0.09841985,0.122151845,0.123608673,0.120695017,0.689144478,0.69588736,automl\GBM_AutoMl_4246
3786,0.055,5,8,0.875,11,0.849783474,0.915199322,0.103007104,0.13573961,0.142822717,0.128656502,0.737198677,0.722681288,automl\GBM_AutoMl_3786
4861,0.0775,4,6,0.625,6,0.849722113,0.918983607,0.099808781,0.139907464,0.158312764,0.123342695,0.730108713,0.719621089,automl\GBM_AutoMl_4861
5448,0.0775,6,5,1,13,0.849699437,0.910195141,0.105676752,0.111879979,0.093192878,0.130567081,0.732472034,0.706159338,automl\GBM_AutoMl_5448
5755,0.0775,7,6,0.5,10,0.849667954,0.921560137,0.102909548,0.129831796,0.121211351,0.138452241,0.71907988,0.709853021,automl\GBM_AutoMl_5755
4348,0.055,7,7,1,13,0.849640462,0.92297606,0.098629744,0.125452348,0.116343131,0.134561565,0.697022215,0.699667879,automl\GBM_AutoMl_4348
5109,0.0775,5,5,0.5,14,0.849552245,0.918218136,0.106179161,0.089574804,0.048134543,0.131015065,0.707578383,0.675744809,automl\GBM_AutoMl_5109
5279,0.0775,5,8,0.75,14,0.849435361,0.92253774,0.10151631,0.132418286,0.092186291,0.172650281,0.72869072,0.709138301,automl\GBM_AutoMl_5279
4581,0.0775,3,6,0.875,6,0.849420213,0.910616102,0.102314366,0.126780134,0.135551295,0.11888609,0.72270364,0.716159251,automl\GBM_AutoMl_4581
4580,0.0775,3,6,0.875,5,0.849313581,0.92032948,0.093877158,0.142344138,0.179324656,0.112759723,0.704269734,0.713146139,automl\GBM_AutoMl_4580
4208,0.055,7,5,0.5,13,0.849198219,0.922891247,0.099059832,0.111349761,0.103373251,0.119326272,0.676224988,0.684311224,automl\GBM_AutoMl_4208
4916,0.0775,4,7,0.625,11,0.849066178,0.917743134,0.10904642,0.121283814,0.077092544,0.165475084,0.789821963,0.70885181,automl\GBM_AutoMl_4916
5212,0.0775,5,7,0.625,7,0.849058863,0.918946542,0.096652447,0.123959985,0.147187964,0.103054804,0.709941705,0.69790134,automl\GBM_AutoMl_5212
3344,0.055,4,5,1,9,0.849056389,0.91912292,0.100882437,0.14495327,0.141305353,0.148601187,0.733417363,0.722938344,automl\GBM_AutoMl_3344
4399,0.055,7,8,1,14,0.849054649,0.922648018,0.100045185,0.127634529,0.123113522,0.132155536,0.711359697,0.701250291,automl\GBM_AutoMl_4399
3982,0.055,6,6,0.875,7,0.848997278,0.927043009,0.090078675,0.158735224,0.193511264,0.130914392,0.70679061,0.71776,automl\GBM_AutoMl_3982
4282,0.055,7,6,0.875,7,0.848997278,0.927043009,0.090078675,0.158735224,0.193511264,0.130914392,0.70679061,0.71776,automl\GBM_AutoMl_4282
3913,0.055,6,5,0.625,8,0.848975322,0.92550962,0.094218192,0.135326264,0.148693295,0.123295937,0.69056247,0.699936123,automl\GBM_AutoMl_3913
3332,0.055,4,5,0.875,7,0.848910367,0.924515538,0.094660399,0.164012054,0.18428323,0.145767995,0.724279187,0.729798381,automl\GBM_AutoMl_3332
3329,0.055,4,5,0.75,14,0.848889623,0.907589629,0.109613427,0.123098716,0.092538949,0.153658483,0.746967071,0.720681006,automl\GBM_AutoMl_3329
2478,0.0325,6,6,0.75,13,0.848876012,0.929048788,0.093340316,0.145316447,0.142759312,0.147617869,0.704112179,0.705112023,automl\GBM_AutoMl_2478
4834,0.0775,4,5,0.875,9,0.8488661,0.90476487,0.112258727,0.125134245,0.081347643,0.168920848,0.78871908,0.728092502,automl\GBM_AutoMl_4834
4046,0.055,6,7,1,11,0.848832025,0.924071884,0.098344398,0.12697309,0.117393515,0.136552665,0.688671813,0.696573705,automl\GBM_AutoMl_4046
4247,0.055,7,5,1,12,0.848716733,0.916366142,0.103058052,0.118723026,0.125980693,0.11146536,0.704584843,0.700281867,automl\GBM_AutoMl_4247
4298,0.055,7,6,1,13,0.848657022,0.917753068,0.102849089,0.12074611,0.116018234,0.125473985,0.704112179,0.700470219,automl\GBM_AutoMl_4298
3732,0.055,5,7,0.875,7,0.84856199,0.930009007,0.088557602,0.157064897,0.207773726,0.116497834,0.686150937,0.709861451,automl\GBM_AutoMl_3732
5443,0.0775,6,5,1,8,0.848501445,0.911864927,0.100940436,0.093523663,0.088144524,0.098364889,0.665038601,0.676604953,automl\GBM_AutoMl_5443
3978,0.055,6,6,0.75,13,0.848449934,0.917253073,0.10645795,0.129579774,0.122165072,0.136994477,0.740034662,0.712584389,automl\GBM_AutoMl_3978
3607,0.055,5,5,0.5,12,0.848425079,0.919721835,0.099921923,0.116587055,0.102445137,0.130728974,0.689617142,0.690487459,automl\GBM_AutoMl_3607
4683,0.0775,3,8,0.875,8,0.848419641,0.905146572,0.107312757,0.13449896,0.118606434,0.150391487,0.780053569,0.730343709,automl\GBM_AutoMl_4683
4684,0.0775,3,8,0.875,9,0.848419641,0.905146572,0.107312757,0.13449896,0.118606434,0.150391487,0.780053569,0.730343709,automl\GBM_AutoMl_4684
4685,0.0775,3,8,0.875,10,0.848419641,0.905146572,0.107312757,0.13449896,0.118606434,0.150391487,0.780053569,0.730343709,automl\GBM_AutoMl_4685
4686,0.0775,3,8,0.875,11,0.848419641,0.905146572,0.107312757,0.13449896,0.118606434,0.150391487,0.780053569,0.730343709,automl\GBM_AutoMl_4686
4687,0.0775,3,8,0.875,12,0.848419641,0.905146572,0.107312757,0.13449896,0.118606434,0.150391487,0.780053569,0.730343709,automl\GBM_AutoMl_4687
4688,0.0775,3,8,0.875,13,0.848419641,0.905146572,0.107312757,0.13449896,0.118606434,0.150391487,0.780053569,0.730343709,automl\GBM_AutoMl_4688
4689,0.0775,3,8,0.875,14,0.848419641,0.905146572,0.107312757,0.13449896,0.118606434,0.150391487,0.780053569,0.730343709,automl\GBM_AutoMl_4689
3072,0.055,3,6,0.75,7,0.848348944,0.916479291,0.09869811,0.133424053,0.145066757,0.122945619,0.699543091,0.709038646,automl\GBM_AutoMl_3072
1818,0.0325,4,5,0.625,13,0.848344937,0.914763442,0.103455427,0.140695914,0.142153727,0.139529665,0.730738932,0.722767648,automl\GBM_AutoMl_1818
3724,0.055,5,7,0.75,9,0.848248446,0.925735753,0.09470107,0.145501219,0.15644938,0.135647874,0.702221522,0.707460317,automl\GBM_AutoMl_3724
4395,0.055,7,8,1,10,0.848229508,0.923037504,0.097207165,0.12427627,0.132480106,0.116072433,0.679218528,0.691363964,automl\GBM_AutoMl_4395
5141,0.0775,5,5,1,6,0.848218526,0.922713602,0.093049153,0.145995196,0.164101674,0.129699365,0.686466047,0.709204851,automl\GBM_AutoMl_5141
5441,0.0775,6,5,1,6,0.848218526,0.922713602,0.093049153,0.145995196,0.164101674,0.129699365,0.686466047,0.709204851,automl\GBM_AutoMl_5441
5741,0.0775,7,5,1,6,0.848218526,0.922713602,0.093049153,0.145995196,0.164101674,0.129699365,0.686466047,0.709204851,automl\GBM_AutoMl_5741
5445,0.0775,6,5,1,10,0.848118226,0.909613029,0.102564783,0.099103349,0.091670313,0.105793081,0.688356704,0.684528006,automl\GBM_AutoMl_5445
5166,0.0775,5,6,0.625,11,0.848000156,0.909646633,0.10976268,0.113245006,0.07778695,0.148703063,0.765873641,0.705361677,automl\GBM_AutoMl_5166
3666,0.055,5,6,0.625,11,0.847943923,0.913479759,0.106524192,0.114498189,0.09862896,0.130367419,0.743500867,0.699318317,automl\GBM_AutoMl_3666
3443,0.055,4,7,1,8,0.847928336,0.913046925,0.101958561,0.135162843,0.144443116,0.12588257,0.718607216,0.715787822,automl\GBM_AutoMl_3443
2247,0.0325,5,7,1,12,0.847907401,0.933364437,0.091483852,0.164536694,0.171714169,0.158076967,0.708996376,0.714285714,automl\GBM_AutoMl_2247
4623,0.0775,3,7,0.75,8,0.847836915,0.907724063,0.108194897,0.125362904,0.113658155,0.137067652,0.76650386,0.717181396,automl\GBM_AutoMl_4623
4624,0.0775,3,7,0.75,9,0.847836915,0.907724063,0.108194897,0.125362904,0.113658155,0.137067652,0.76650386,0.717181396,automl\GBM_AutoMl_4624
4625,0.0775,3,7,0.75,10,0.847836915,0.907724063,0.108194897,0.125362904,0.113658155,0.137067652,0.76650386,0.717181396,automl\GBM_AutoMl_4625
4626,0.0775,3,7,0.75,11,0.847836915,0.907724063,0.108194897,0.125362904,0.113658155,0.137067652,0.76650386,0.717181396,automl\GBM_AutoMl_4626
4627,0.0775,3,7,0.75,12,0.847836915,0.907724063,0.108194897,0.125362904,0.113658155,0.137067652,0.76650386,0.717181396,automl\GBM_AutoMl_4627
4628,0.0775,3,7,0.75,13,0.847836915,0.907724063,0.108194897,0.125362904,0.113658155,0.137067652,0.76650386,0.717181396,automl\GBM_AutoMl_4628
4629,0.0775,3,7,0.75,14,0.847836915,0.907724063,0.108194897,0.125362904,0.113658155,0.137067652,0.76650386,0.717181396,automl\GBM_AutoMl_4629
3723,0.055,5,7,0.75,8,0.847811112,0.919046211,0.097431854,0.133628095,0.158221666,0.11149388,0.695446668,0.703258185,automl\GBM_AutoMl_3723
1876,0.0325,4,6,0.75,11,0.847769155,0.919617372,0.09984198,0.148201367,0.165412727,0.134432279,0.720182764,0.719502597,automl\GBM_AutoMl_1876
3787,0.055,5,8,0.875,12,0.847671011,0.92184158,0.100468062,0.139055143,0.120405356,0.15770493,0.71907988,0.708365668,automl\GBM_AutoMl_3787
5169,0.0775,5,6,0.625,14,0.847630988,0.907561309,0.115283487,0.10329363,0.043770886,0.162816374,0.786040649,0.70153976,automl\GBM_AutoMl_5169
4888,0.0775,4,6,0.875,13,0.847620739,0.90096453,0.115842031,0.10556921,0.044333008,0.166805411,0.781944226,0.710929666,automl\GBM_AutoMl_4888
5276,0.0775,5,8,0.75,11,0.847578638,0.915121743,0.1018602,0.137375466,0.133808532,0.1409424,0.732156925,0.714428473,automl\GBM_AutoMl_5276
4297,0.055,7,6,1,12,0.847547113,0.919230566,0.101588854,0.122331118,0.115674894,0.128987343,0.694658894,0.694877857,automl\GBM_AutoMl_4297
5288,0.0775,5,8,0.875,13,0.847391007,0.91098758,0.106540513,0.115369385,0.073052795,0.157685975,0.737513786,0.700486345,automl\GBM_AutoMl_5288
4562,0.0775,3,6,0.625,7,0.847132504,0.906282445,0.106585827,0.119803893,0.099682048,0.139925739,0.765243422,0.708637292,automl\GBM_AutoMl_4562
3998,0.055,6,6,1,13,0.847119046,0.916187315,0.101504087,0.112239673,0.097151118,0.127328228,0.679060974,0.68603263,automl\GBM_AutoMl_3998
5106,0.0775,5,5,0.5,11,0.847117671,0.908232285,0.110734706,0.099775257,0.064664183,0.134886331,0.714038128,0.690748362,automl\GBM_AutoMl_5106
2299,0.0325,5,8,1,14,0.847075594,0.930915547,0.091699069,0.15905188,0.159902277,0.158286522,0.701276193,0.708137777,automl\GBM_AutoMl_2299
5706,0.0775,7,5,0.5,11,0.847025023,0.92172795,0.100699606,0.122964868,0.114511917,0.131417819,0.697809989,0.690036613,automl\GBM_AutoMl_5706
3311,0.055,4,5,0.625,6,0.846967502,0.924754558,0.094780822,0.148862126,0.172943399,0.127188979,0.68788404,0.706758397,automl\GBM_AutoMl_3311
4205,0.055,7,5,0.5,10,0.846914042,0.916745757,0.102966801,0.138972641,0.159016208,0.120933431,0.726327399,0.712849853,automl\GBM_AutoMl_4205
4398,0.055,7,8,1,13,0.846891912,0.918354162,0.101246936,0.123098152,0.127849088,0.118822311,0.692138018,0.693558573,automl\GBM_AutoMl_4398
4693,0.0775,3,8,1,8,0.84678945,0.905197036,0.108073125,0.129706035,0.119587716,0.138812523,0.749960611,0.719739926,automl\GBM_AutoMl_4693
4694,0.0775,3,8,1,9,0.84678945,0.905197036,0.108073125,0.129706035,0.119587716,0.138812523,0.749960611,0.719739926,automl\GBM_AutoMl_4694
4695,0.0775,3,8,1,10,0.84678945,0.905197036,0.108073125,0.129706035,0.119587716,0.138812523,0.749960611,0.719739926,automl\GBM_AutoMl_4695
4696,0.0775,3,8,1,11,0.84678945,0.905197036,0.108073125,0.129706035,0.119587716,0.138812523,0.749960611,0.719739926,automl\GBM_AutoMl_4696
4697,0.0775,3,8,1,12,0.84678945,0.905197036,0.108073125,0.129706035,0.119587716,0.138812523,0.749960611,0.719739926,automl\GBM_AutoMl_4697
4698,0.0775,3,8,1,13,0.84678945,0.905197036,0.108073125,0.129706035,0.119587716,0.138812523,0.749960611,0.719739926,automl\GBM_AutoMl_4698
4699,0.0775,3,8,1,14,0.84678945,0.905197036,0.108073125,0.129706035,0.119587716,0.138812523,0.749960611,0.719739926,automl\GBM_AutoMl_4699
4985,0.0775,4,8,0.875,10,0.846704017,0.907477054,0.108571641,0.132823292,0.115914579,0.148041133,0.773593824,0.720733945,automl\GBM_AutoMl_4985
3622,0.055,5,5,0.75,7,0.846645872,0.923440535,0.09395609,0.13973501,0.159819984,0.123667031,0.674491886,0.696834052,automl\GBM_AutoMl_3622
3382,0.055,4,6,0.875,7,0.846621372,0.921308565,0.096376592,0.163853087,0.186220714,0.143722222,0.723806523,0.7254066,automl\GBM_AutoMl_3382
3788,0.055,5,8,0.875,13,0.846590192,0.919248075,0.09980479,0.125554955,0.10734141,0.141947145,0.687726485,0.692472436,automl\GBM_AutoMl_3788
4560,0.0775,3,6,0.625,5,0.846536584,0.91250783,0.100925782,0.151983842,0.176821982,0.129629516,0.746809516,0.72654813,automl\GBM_AutoMl_4560
3416,0.055,4,7,0.625,11,0.846525986,0.909569294,0.109471049,0.136250307,0.12872083,0.143026837,0.748542619,0.722256005,automl\GBM_AutoMl_3416
3323,0.055,4,5,0.75,8,0.846501143,0.911893016,0.103008319,0.1250317,0.125728161,0.124335239,0.688986923,0.702151574,automl\GBM_AutoMl_3323
4249,0.055,7,5,1,14,0.846456418,0.914151637,0.103848754,0.102862315,0.092176814,0.113547816,0.665826375,0.678385103,automl\GBM_AutoMl_4249
3322,0.055,4,5,0.75,7,0.846402443,0.91858864,0.096813415,0.15338628,0.166617453,0.141478225,0.720497873,0.717220828,automl\GBM_AutoMl_3322
4800,0.0775,4,5,0.5,5,0.846318063,0.922224984,0.095738941,0.150567111,0.188044599,0.116837371,0.700803529,0.709353321,automl\GBM_AutoMl_4800
5100,0.0775,5,5,0.5,5,0.846318063,0.922224984,0.095738941,0.150567111,0.188044599,0.116837371,0.700803529,0.709353321,automl\GBM_AutoMl_5100
5400,0.0775,6,5,0.5,5,0.846318063,0.922224984,0.095738941,0.150567111,0.188044599,0.116837371,0.700803529,0.709353321,automl\GBM_AutoMl_5400
5700,0.0775,7,5,0.5,5,0.846318063,0.922224984,0.095738941,0.150567111,0.188044599,0.116837371,0.700803529,0.709353321,automl\GBM_AutoMl_5700
4590,0.0775,3,6,1,5,0.846301107,0.920827945,0.094437278,0.151103727,0.181561646,0.123691601,0.691350244,0.709917489,automl\GBM_AutoMl_4590
3423,0.055,4,7,0.75,8,0.846137521,0.914326326,0.1019399,0.144124935,0.16462421,0.125675588,0.71640145,0.716288595,automl\GBM_AutoMl_3423
3664,0.055,5,6,0.625,9,0.846133756,0.920333571,0.099888791,0.139011001,0.138183583,0.139755678,0.72869072,0.703101247,automl\GBM_AutoMl_3664
4530,0.0775,3,5,0.875,5,0.846057147,0.9195022,0.094659417,0.139307694,0.187697302,0.100596007,0.6782732,0.6986935,automl\GBM_AutoMl_4530
2248,0.0325,5,7,1,13,0.846033541,0.934160572,0.091515327,0.152769219,0.15408811,0.151582217,0.66866236,0.694258138,automl\GBM_AutoMl_2248
4245,0.055,7,5,1,10,0.846018609,0.916957648,0.100930746,0.106080817,0.107055993,0.10510564,0.659524185,0.674128352,automl\GBM_AutoMl_4245
2117,0.0325,5,5,0.625,12,0.845989196,0.921285023,0.10019372,0.142513206,0.151716905,0.134229877,0.713880573,0.705378688,automl\GBM_AutoMl_2117
2179,0.0325,5,6,0.75,14,0.845890596,0.926233301,0.09876157,0.13090672,0.107992468,0.151529547,0.679691193,0.686997372,automl\GBM_AutoMl_2179
4266,0.055,7,6,0.625,11,0.845842028,0.919490771,0.100975709,0.133812797,0.131156568,0.136469025,0.717819442,0.698665849,automl\GBM_AutoMl_4266
3439,0.055,4,7,0.875,14,0.845721873,0.900124476,0.114949579,0.123771269,0.069647641,0.172482534,0.778320466,0.721483862,automl\GBM_AutoMl_3439
4017,0.055,6,7,0.625,12,0.84569619,0.914984734,0.103194193,0.112577485,0.11182759,0.11332738,0.696549551,0.683571705,automl\GBM_AutoMl_4017
5277,0.0775,5,8,0.75,12,0.845641544,0.907317059,0.1070382,0.139235467,0.1332833,0.145187634,0.758468568,0.721522782,automl\GBM_AutoMl_5277
3335,0.055,4,5,0.875,10,0.845541803,0.903667767,0.110331962,0.128599506,0.102196588,0.152362133,0.744446195,0.717430914,automl\GBM_AutoMl_3335
4938,0.0775,4,7,0.875,13,0.845511423,0.910392491,0.115886229,0.125871889,0.064720757,0.187023021,0.826374665,0.713411317,automl\GBM_AutoMl_4938
4808,0.0775,4,5,0.5,13,0.845417014,0.913114079,0.107412805,0.104514198,0.059739846,0.149288551,0.708838821,0.68048098,automl\GBM_AutoMl_4808
4831,0.0775,4,5,0.875,6,0.845411796,0.916635975,0.097050101,0.142211373,0.152152959,0.133263946,0.693398456,0.704272684,automl\GBM_AutoMl_4831
3426,0.055,4,7,0.75,11,0.845394969,0.906678669,0.109152193,0.136240221,0.121067195,0.151413247,0.742082874,0.720293623,automl\GBM_AutoMl_3426
5219,0.0775,5,7,0.625,14,0.845339789,0.909059983,0.112038794,0.097727052,0.047764918,0.147689186,0.742082874,0.682065021,automl\GBM_AutoMl_5219
3445,0.055,4,7,1,10,0.8453112,0.907833839,0.115170275,0.135603068,0.084129988,0.181928839,0.806050102,0.724184302,automl\GBM_AutoMl_3445
3393,0.055,4,6,1,8,0.845208782,0.9099605,0.1035976,0.13734424,0.144295317,0.130393162,0.713723019,0.711816468,automl\GBM_AutoMl_3393
2538,0.0325,6,7,0.875,13,0.845154551,0.928024866,0.093145988,0.153549212,0.155679538,0.151631918,0.69686466,0.699288538,automl\GBM_AutoMl_2538
4248,0.055,7,5,1,13,0.845080754,0.92242456,0.097927502,0.127808061,0.124942462,0.1303871,0.66866236,0.683634021,automl\GBM_AutoMl_4248
5442,0.0775,6,5,1,7,0.84505995,0.910766797,0.10106495,0.119799272,0.130295852,0.110352349,0.670868127,0.690337224,automl\GBM_AutoMl_5442
5742,0.0775,7,5,1,7,0.84505995,0.910766797,0.10106495,0.119799272,0.130295852,0.110352349,0.670868127,0.690337224,automl\GBM_AutoMl_5742
4836,0.0775,4,5,0.875,11,0.845022678,0.919059438,0.115881235,0.136542421,0.077857427,0.195227414,0.850480542,0.71345493,automl\GBM_AutoMl_4836
5575,0.0775,6,8,0.75,10,0.845014426,0.914564247,0.102894723,0.146410507,0.143015966,0.149805047,0.737041122,0.714798686,automl\GBM_AutoMl_5575
5118,0.0775,5,5,0.625,13,0.844994123,0.911839101,0.118032346,0.117687667,0.052327634,0.183047699,0.815030723,0.703857405,automl\GBM_AutoMl_5118
3796,0.055,5,8,1,11,0.844917326,0.913400351,0.103173289,0.134483137,0.136879382,0.132326516,0.713407909,0.703925379,automl\GBM_AutoMl_3796
3672,0.055,5,6,0.75,7,0.844886715,0.922698965,0.094446298,0.146180022,0.168065262,0.12867183,0.676540098,0.697474214,automl\GBM_AutoMl_3672
2197,0.0325,5,6,1,12,0.844884474,0.929610641,0.095305419,0.168016537,0.16532231,0.170441342,0.712462581,0.713249211,automl\GBM_AutoMl_2197
3063,0.055,3,6,0.625,8,0.844849325,0.912153985,0.102165871,0.145388322,0.150631163,0.140145481,0.723018749,0.714797508,automl\GBM_AutoMl_3063
3064,0.055,3,6,0.625,9,0.844849325,0.912153985,0.102165871,0.145388322,0.150631163,0.140145481,0.723018749,0.714797508,automl\GBM_AutoMl_3064
3065,0.055,3,6,0.625,10,0.844849325,0.912153985,0.102165871,0.145388322,0.150631163,0.140145481,0.723018749,0.714797508,automl\GBM_AutoMl_3065
3066,0.055,3,6,0.625,11,0.844849325,0.912153985,0.102165871,0.145388322,0.150631163,0.140145481,0.723018749,0.714797508,automl\GBM_AutoMl_3066
3067,0.055,3,6,0.625,12,0.844849325,0.912153985,0.102165871,0.145388322,0.150631163,0.140145481,0.723018749,0.714797508,automl\GBM_AutoMl_3067
3068,0.055,3,6,0.625,13,0.844849325,0.912153985,0.102165871,0.145388322,0.150631163,0.140145481,0.723018749,0.714797508,automl\GBM_AutoMl_3068
3069,0.055,3,6,0.625,14,0.844849325,0.912153985,0.102165871,0.145388322,0.150631163,0.140145481,0.723018749,0.714797508,automl\GBM_AutoMl_3069
5291,0.0775,5,8,1,6,0.84480548,0.921452824,0.093893919,0.147489526,0.170891913,0.128767617,0.675909879,0.699152542,automl\GBM_AutoMl_5291
5591,0.0775,6,8,1,6,0.84480548,0.921452824,0.093893919,0.147489526,0.170891913,0.128767617,0.675909879,0.699152542,automl\GBM_AutoMl_5591
5891,0.0775,7,8,1,6,0.84480548,0.921452824,0.093893919,0.147489526,0.170891913,0.128767617,0.675909879,0.699152542,automl\GBM_AutoMl_5891
3948,0.055,6,5,1,13,0.844749718,0.912793642,0.103765574,0.116111794,0.107311199,0.124912388,0.679218528,0.686082597,automl\GBM_AutoMl_3948
5164,0.0775,5,6,0.625,9,0.844731782,0.917550861,0.103051517,0.110649138,0.073119594,0.148178682,0.691350244,0.675076923,automl\GBM_AutoMl_5164
5101,0.0775,5,5,0.5,6,0.844717248,0.920089206,0.098662491,0.161875021,0.18799119,0.138370469,0.730423822,0.7193173,automl\GBM_AutoMl_5101
5401,0.0775,6,5,0.5,6,0.844717248,0.920089206,0.098662491,0.161875021,0.18799119,0.138370469,0.730423822,0.7193173,automl\GBM_AutoMl_5401
5701,0.0775,7,5,0.5,6,0.844717248,0.920089206,0.098662491,0.161875021,0.18799119,0.138370469,0.730423822,0.7193173,automl\GBM_AutoMl_5701
4393,0.055,7,8,1,8,0.844706871,0.920728513,0.096395034,0.157179916,0.16837235,0.147106724,0.708366157,0.711673922,automl\GBM_AutoMl_4393
5468,0.0775,6,6,0.625,13,0.844659354,0.914806758,0.105063424,0.093399483,0.054679233,0.132119733,0.676067433,0.662293564,automl\GBM_AutoMl_5468
4874,0.0775,4,6,0.75,9,0.844658788,0.903576075,0.10972254,0.138882734,0.122237865,0.155527602,0.755475028,0.723664353,automl\GBM_AutoMl_4874
4591,0.0775,3,6,1,6,0.844615482,0.91074897,0.100703385,0.151248278,0.171549109,0.13297753,0.730266268,0.719664622,automl\GBM_AutoMl_4591
5845,0.0775,7,7,1,10,0.844492607,0.915165231,0.100749529,0.117911375,0.119595465,0.116227285,0.672286119,0.681466102,automl\GBM_AutoMl_5845
2178,0.0325,5,6,0.75,13,0.844463462,0.920230082,0.101776268,0.151770138,0.167803467,0.137340141,0.716716559,0.711170171,automl\GBM_AutoMl_2178
2148,0.0325,5,5,1,13,0.844452577,0.934088049,0.092284072,0.159313164,0.163524873,0.155522626,0.672916338,0.695319495,automl\GBM_AutoMl_2148
2176,0.0325,5,6,0.75,11,0.844386932,0.920590181,0.099231438,0.13844859,0.164946023,0.1146009,0.684732945,0.694637577,automl\GBM_AutoMl_2176
3722,0.055,5,7,0.75,7,0.844362939,0.920315881,0.095803164,0.144050277,0.181628262,0.113987888,0.678430755,0.696989317,automl\GBM_AutoMl_3722
5876,0.0775,7,8,0.75,11,0.844339289,0.918986169,0.101470561,0.131547715,0.105109581,0.157985849,0.688829368,0.691389262,automl\GBM_AutoMl_5876
4138,0.055,6,9,0.875,13,0.844185322,0.921729105,0.098626362,0.130015604,0.127505949,0.132274293,0.682684733,0.68365415,automl\GBM_AutoMl_4138
5894,0.0775,7,8,1,9,0.844109165,0.913035002,0.100688662,0.123958187,0.129383249,0.119075631,0.679376083,0.688048508,automl\GBM_AutoMl_5894
3932,0.055,6,5,0.875,7,0.844087538,0.923091663,0.093368231,0.163503026,0.216057218,0.121459672,0.69418623,0.710129745,automl\GBM_AutoMl_3932
4232,0.055,7,5,0.875,7,0.844087538,0.923091663,0.093368231,0.163503026,0.216057218,0.121459672,0.69418623,0.710129745,automl\GBM_AutoMl_4232
3304,0.055,4,5,0.5,9,0.844065181,0.911008029,0.10497085,0.114898655,0.110313243,0.119484068,0.682369623,0.685122202,automl\GBM_AutoMl_3304
