,learning_rate,max_depth,min_child_weight,subsample,colsample_bytree,colsample_bylevel,colsample_bynode,评分,AUC,MSE,拟合曲线偏差度,正偏差度,负偏差度,recall,f1,16
4043,0.1,5,0.3,0.6,0.733333333,0.6,1,0.816516193,0.910244871,0.106224292,0.155416653,0.169499838,0.142741786,0.583897905,0.617460846,automl\Xgboost_AutoMl_4043
4047,0.1,5,0.3,0.6,0.733333333,1,0.6,0.816516193,0.910244871,0.106224292,0.155416653,0.169499838,0.142741786,0.583897905,0.617460846,automl\Xgboost_AutoMl_4047
2201,0.055,4,0.7,0.733333333,0.6,0.8,1,0.798477767,0.910235374,0.107729833,0.157836897,0.163453443,0.153343661,0.479754215,0.549242424,automl\Xgboost_AutoMl_2201
2203,0.055,4,0.7,0.733333333,0.6,1,0.8,0.798477767,0.910235374,0.107729833,0.157836897,0.163453443,0.153343661,0.479754215,0.549242424,automl\Xgboost_AutoMl_2203
660,0.01,5,0.3,0.866666667,0.733333333,0.8,0.6,0.733908687,0.910224338,0.148906418,0.282641223,0.297727149,0.275098259,0.37844651,0.456958052,automl\Xgboost_AutoMl_660
804,0.01,5,0.433333333,0.866666667,0.733333333,0.8,0.6,0.733908687,0.910224338,0.148906418,0.282641223,0.297727149,0.275098259,0.37844651,0.456958052,automl\Xgboost_AutoMl_804
2665,0.055,5,0.566666667,0.866666667,0.6,0.6,0.8,0.802244576,0.910208923,0.106155368,0.169089695,0.203465404,0.145026699,0.519615566,0.574014446,automl\Xgboost_AutoMl_2665
3467,0.1,4,0.3,0.6,0.733333333,0.6,1,0.818362086,0.910182282,0.105179099,0.156119156,0.174857394,0.139254742,0.592878525,0.624564315,automl\Xgboost_AutoMl_3467
3471,0.1,4,0.3,0.6,0.733333333,1,0.6,0.818362086,0.910182282,0.105179099,0.156119156,0.174857394,0.139254742,0.592878525,0.624564315,automl\Xgboost_AutoMl_3471
3784,0.1,4,0.566666667,0.733333333,0.6,0.8,0.8,0.807809742,0.910125055,0.108051245,0.184803893,0.23580307,0.138904634,0.578225934,0.613969051,automl\Xgboost_AutoMl_3784
1731,0.055,4,0.3,0.6,0.6,0.8,0.6,0.801296382,0.910122936,0.108935917,0.165756734,0.187911122,0.150248662,0.513470931,0.569755245,automl\Xgboost_AutoMl_1731
3212,0.055,6,0.566666667,0.733333333,0.6,1,1,0.813337286,0.910095349,0.108877302,0.161430233,0.188004082,0.140171153,0.570978415,0.613561331,automl\Xgboost_AutoMl_3212
3865,0.1,4,0.566666667,1,0.733333333,0.8,0.8,0.828548716,0.91007187,0.103207524,0.118025848,0.112188441,0.123863254,0.587521664,0.625356364,automl\Xgboost_AutoMl_3865
2344,0.055,5,0.3,0.733333333,0.6,0.8,0.8,0.804793884,0.910053225,0.110279993,0.147217612,0.144154815,0.14966785,0.509216953,0.566619916,automl\Xgboost_AutoMl_2344
4070,0.1,5,0.3,0.733333333,0.6,0.6,1,0.840506612,0.909994903,0.110257007,0.096715278,0.05620783,0.133171982,0.663935718,0.659003831,automl\Xgboost_AutoMl_4070
4074,0.1,5,0.3,0.733333333,0.6,1,0.6,0.840506612,0.909994903,0.110257007,0.096715278,0.05620783,0.133171982,0.663935718,0.659003831,automl\Xgboost_AutoMl_4074
2496,0.055,5,0.433333333,0.733333333,0.733333333,0.8,0.6,0.795394636,0.909959305,0.106293118,0.18728592,0.24483079,0.141250024,0.506380967,0.565198277,automl\Xgboost_AutoMl_2496
3677,0.1,4,0.433333333,0.866666667,0.6,0.8,1,0.808603117,0.909906859,0.103601046,0.146417195,0.140488342,0.151753163,0.518040019,0.574523851,automl\Xgboost_AutoMl_3677
3679,0.1,4,0.433333333,0.866666667,0.6,1,0.8,0.808603117,0.909906859,0.103601046,0.146417195,0.140488342,0.151753163,0.518040019,0.574523851,automl\Xgboost_AutoMl_3679
2198,0.055,4,0.7,0.733333333,0.6,0.6,1,0.786110123,0.909902746,0.11114877,0.165308057,0.170268313,0.161339853,0.437529542,0.510994572,automl\Xgboost_AutoMl_2198
2202,0.055,4,0.7,0.733333333,0.6,1,0.6,0.786110123,0.909902746,0.11114877,0.165308057,0.170268313,0.161339853,0.437529542,0.510994572,automl\Xgboost_AutoMl_2202
3746,0.1,4,0.566666667,0.6,0.6,0.6,1,0.822917813,0.909884329,0.110636414,0.147927539,0.151577822,0.144642284,0.609579329,0.640350877,automl\Xgboost_AutoMl_3746
3750,0.1,4,0.566666667,0.6,0.6,1,0.6,0.822917813,0.909884329,0.110636414,0.147927539,0.151577822,0.144642284,0.609579329,0.640350877,automl\Xgboost_AutoMl_3750
2133,0.055,4,0.566666667,1,0.733333333,0.6,0.6,0.792794049,0.909858939,0.106657018,0.166277199,0.166204229,0.166335574,0.470616039,0.534251476,automl\Xgboost_AutoMl_2133
1957,0.055,4,0.433333333,0.866666667,0.733333333,0.8,0.8,0.805223863,0.909844049,0.104618118,0.171897147,0.196987923,0.151824525,0.529383961,0.58756667,automl\Xgboost_AutoMl_1957
2628,0.055,5,0.566666667,0.733333333,0.6,0.6,0.6,0.774448985,0.909820529,0.109639251,0.244655762,0.354248012,0.167941188,0.480541988,0.542270424,automl\Xgboost_AutoMl_2628
3520,0.1,4,0.3,0.733333333,1,0.6,0.8,0.820969113,0.909789987,0.107079361,0.134723201,0.134689633,0.134753413,0.57712305,0.615889029,automl\Xgboost_AutoMl_3520
5013,0.1,6,0.566666667,1,0.733333333,0.6,0.6,0.835431054,0.909785902,0.105898812,0.119021781,0.103934066,0.132600725,0.661257287,0.656858909,automl\Xgboost_AutoMl_5013
2812,0.055,5,0.7,0.866666667,0.6,0.8,0.8,0.802703423,0.909659154,0.110719453,0.153377648,0.133809359,0.169032279,0.508744289,0.565251641,automl\Xgboost_AutoMl_2812
4035,0.1,5,0.3,0.6,0.6,0.8,0.6,0.833811785,0.909635993,0.106959175,0.111436248,0.108940804,0.113682147,0.617929731,0.644006568,automl\Xgboost_AutoMl_4035
1153,0.01,6,0.3,0.6,0.6,0.6,0.8,0.744993466,0.909631752,0.149105293,0.282574654,0.283637635,0.282043164,0.430282023,0.502022059,automl\Xgboost_AutoMl_1153
1297,0.01,6,0.433333333,0.6,0.6,0.6,0.8,0.744993466,0.909631752,0.149105293,0.282574654,0.283637635,0.282043164,0.430282023,0.502022059,automl\Xgboost_AutoMl_1297
3025,0.055,6,0.433333333,0.6,0.6,0.6,0.8,0.821989706,0.909528977,0.107133671,0.170663783,0.208881851,0.140089328,0.64046006,0.656227298,automl\Xgboost_AutoMl_3025
3659,0.1,4,0.433333333,0.733333333,0.866666667,0.8,1,0.832008276,0.909517542,0.104969483,0.127392862,0.119969414,0.134073965,0.62785568,0.650877909,automl\Xgboost_AutoMl_3659
3661,0.1,4,0.433333333,0.733333333,0.866666667,1,0.8,0.832008276,0.909517542,0.104969483,0.127392862,0.119969414,0.134073965,0.62785568,0.650877909,automl\Xgboost_AutoMl_3661
4046,0.1,5,0.3,0.6,0.733333333,0.8,1,0.833535467,0.909492686,0.104635596,0.124204339,0.126531058,0.122110293,0.643296045,0.653489117,automl\Xgboost_AutoMl_4046
4048,0.1,5,0.3,0.6,0.733333333,1,0.8,0.833535467,0.909492686,0.104635596,0.124204339,0.126531058,0.122110293,0.643296045,0.653489117,automl\Xgboost_AutoMl_4048
1668,0.01,6,0.7,0.866666667,0.733333333,0.8,0.6,0.75789125,0.909474671,0.148399248,0.284498985,0.320094845,0.266701055,0.496927682,0.554988562,automl\Xgboost_AutoMl_1668
3312,0.055,6,0.7,0.6,0.6,0.6,0.6,0.782840386,0.909464603,0.109550448,0.237611952,0.347817695,0.160467932,0.518985347,0.569059342,automl\Xgboost_AutoMl_3312
1948,0.055,4,0.433333333,0.866666667,0.6,0.8,0.8,0.797953874,0.909414826,0.1072835,0.157338197,0.164987757,0.151218548,0.479754215,0.547022366,automl\Xgboost_AutoMl_1948
2054,0.055,4,0.566666667,0.733333333,0.6,0.6,1,0.786952643,0.909305812,0.111326153,0.193889852,0.241040493,0.156169339,0.476130455,0.543720763,automl\Xgboost_AutoMl_2054
2058,0.055,4,0.566666667,0.733333333,0.6,1,0.6,0.786952643,0.909305812,0.111326153,0.193889852,0.241040493,0.156169339,0.476130455,0.543720763,automl\Xgboost_AutoMl_2058
4225,0.1,5,0.433333333,0.733333333,0.733333333,0.8,0.8,0.845713702,0.90928002,0.107809198,0.090581676,0.061395387,0.116849337,0.665983929,0.671965663,automl\Xgboost_AutoMl_4225
3963,0.1,4,0.7,0.866666667,0.6,0.8,0.6,0.810034008,0.909278082,0.107124426,0.168413997,0.181902428,0.156274409,0.569087758,0.606396374,automl\Xgboost_AutoMl_3963
1863,0.055,4,0.3,1,1,0.6,0.6,0.7766037,0.909273666,0.107015074,0.183483607,0.210071586,0.164872021,0.408697022,0.487639816,automl\Xgboost_AutoMl_1863
3385,0.055,6,0.7,0.866666667,0.6,0.6,0.8,0.812198438,0.909255093,0.106329075,0.159195557,0.180716758,0.141978596,0.56483378,0.605063291,automl\Xgboost_AutoMl_3385
2881,0.055,6,0.3,0.6,0.6,0.6,0.8,0.819740089,0.909249431,0.107495281,0.179692846,0.227765126,0.141235023,0.642823381,0.65689905,automl\Xgboost_AutoMl_2881
1791,0.055,4,0.3,0.733333333,1,0.6,0.6,0.7802584,0.909178644,0.107278688,0.197224043,0.252365543,0.153110844,0.447613046,0.516357688,automl\Xgboost_AutoMl_1791
2738,0.055,5,0.7,0.6,0.6,0.6,1,0.829972034,0.909090535,0.115596457,0.133935781,0.132557244,0.135038611,0.640302505,0.66032984,automl\Xgboost_AutoMl_2738
2742,0.055,5,0.7,0.6,0.6,1,0.6,0.829972034,0.909090535,0.115596457,0.133935781,0.132557244,0.135038611,0.640302505,0.66032984,automl\Xgboost_AutoMl_2742
1013,0.01,5,0.7,0.6,0.6,0.8,1,0.796386227,0.909089071,0.155002727,0.272619133,0.270236704,0.273810348,0.719552545,0.7040777,automl\Xgboost_AutoMl_1013
1015,0.01,5,0.7,0.6,0.6,1,0.8,0.796386227,0.909089071,0.155002727,0.272619133,0.270236704,0.273810348,0.719552545,0.7040777,automl\Xgboost_AutoMl_1015
3965,0.1,4,0.7,0.866666667,0.6,0.8,1,0.811251637,0.909066269,0.104047436,0.134591098,0.117649732,0.149838327,0.513155822,0.574578813,automl\Xgboost_AutoMl_3965
3967,0.1,4,0.7,0.866666667,0.6,1,0.8,0.811251637,0.909066269,0.104047436,0.134591098,0.117649732,0.149838327,0.513155822,0.574578813,automl\Xgboost_AutoMl_3967
1766,0.055,4,0.3,0.733333333,0.6,0.6,1,0.786228522,0.909060198,0.11144508,0.173304045,0.189183625,0.160600381,0.448873484,0.520603015,automl\Xgboost_AutoMl_1766
1770,0.055,4,0.3,0.733333333,0.6,1,0.6,0.786228522,0.909060198,0.11144508,0.173304045,0.189183625,0.160600381,0.448873484,0.520603015,automl\Xgboost_AutoMl_1770
869,0.01,5,0.566666667,0.6,0.6,0.8,1,0.796387515,0.909042864,0.155079515,0.27249099,0.270236704,0.273618133,0.719552545,0.7040777,automl\Xgboost_AutoMl_869
871,0.01,5,0.566666667,0.6,0.6,1,0.8,0.796387515,0.909042864,0.155079515,0.27249099,0.270236704,0.273618133,0.719552545,0.7040777,automl\Xgboost_AutoMl_871
4652,0.1,6,0.3,0.733333333,0.6,1,1,0.842208436,0.909035961,0.110199458,0.099523849,0.07989428,0.117190462,0.665196156,0.669521091,automl\Xgboost_AutoMl_4652
4469,0.1,5,0.7,0.6,0.6,0.8,1,0.835678816,0.909027986,0.110564405,0.16080514,0.182730873,0.141071981,0.728218056,0.705056823,automl\Xgboost_AutoMl_4469
4471,0.1,5,0.7,0.6,0.6,1,0.8,0.835678816,0.909027986,0.110564405,0.16080514,0.182730873,0.141071981,0.728218056,0.705056823,automl\Xgboost_AutoMl_4471
1524,0.01,6,0.566666667,0.866666667,0.733333333,0.8,0.6,0.757245316,0.909003948,0.148845804,0.286927846,0.320227891,0.270277823,0.497873011,0.555750967,automl\Xgboost_AutoMl_1524
2810,0.055,5,0.7,0.866666667,0.6,0.6,1,0.809244093,0.90898398,0.111101388,0.143553681,0.137652812,0.148274377,0.535371041,0.582647462,automl\Xgboost_AutoMl_2810
2814,0.055,5,0.7,0.866666667,0.6,1,0.6,0.809244093,0.90898398,0.111101388,0.143553681,0.137652812,0.148274377,0.535371041,0.582647462,automl\Xgboost_AutoMl_2814
1083,0.01,5,0.7,0.866666667,0.6,0.8,0.6,0.721065754,0.908983855,0.150288702,0.303349669,0.35867682,0.275686093,0.348668662,0.428917531,automl\Xgboost_AutoMl_1083
2237,0.055,4,0.7,0.866666667,0.6,0.8,1,0.79899858,0.908962576,0.108565201,0.154394146,0.160121937,0.149811913,0.486213959,0.549991089,automl\Xgboost_AutoMl_2237
2239,0.055,4,0.7,0.866666667,0.6,1,0.8,0.79899858,0.908962576,0.108565201,0.154394146,0.160121937,0.149811913,0.486213959,0.549991089,automl\Xgboost_AutoMl_2239
2385,0.055,5,0.3,0.866666667,0.733333333,0.6,0.6,0.767620811,0.908961044,0.108943169,0.217186676,0.258533306,0.184109372,0.416889869,0.487652046,automl\Xgboost_AutoMl_2385
2066,0.055,4,0.566666667,0.733333333,0.733333333,0.8,1,0.806153296,0.908959752,0.105116815,0.154139896,0.170192122,0.141298115,0.516622026,0.574910143,automl\Xgboost_AutoMl_2066
2068,0.055,4,0.566666667,0.733333333,0.733333333,1,0.8,0.806153296,0.908959752,0.105116815,0.154139896,0.170192122,0.141298115,0.516622026,0.574910143,automl\Xgboost_AutoMl_2068
4904,0.1,6,0.566666667,0.6,0.6,1,1,0.843671012,0.908951194,0.110272178,0.107535436,0.070836173,0.140564773,0.710571924,0.683540467,automl\Xgboost_AutoMl_4904
2666,0.055,5,0.566666667,0.866666667,0.6,0.6,1,0.810219967,0.908928579,0.110587231,0.15096919,0.156018985,0.146929354,0.548763195,0.593507711,automl\Xgboost_AutoMl_2666
2670,0.055,5,0.566666667,0.866666667,0.6,1,0.6,0.810219967,0.908928579,0.110587231,0.15096919,0.156018985,0.146929354,0.548763195,0.593507711,automl\Xgboost_AutoMl_2670
3540,0.1,4,0.3,0.866666667,0.733333333,0.8,0.6,0.809185421,0.908917247,0.106353327,0.169937742,0.17951992,0.161313782,0.561997794,0.604115505,automl\Xgboost_AutoMl_3540
2668,0.055,5,0.566666667,0.866666667,0.6,0.8,0.8,0.80059973,0.908908892,0.110461216,0.164331849,0.165257837,0.163591058,0.512368048,0.568283093,automl\Xgboost_AutoMl_2668
2345,0.055,5,0.3,0.733333333,0.6,0.8,1,0.810589726,0.908905577,0.11053457,0.158053793,0.179945086,0.140540759,0.552859619,0.602041692,automl\Xgboost_AutoMl_2345
2347,0.055,5,0.3,0.733333333,0.6,1,0.8,0.810589726,0.908905577,0.11053457,0.158053793,0.179945086,0.140540759,0.552859619,0.602041692,automl\Xgboost_AutoMl_2347
3645,0.1,4,0.433333333,0.733333333,0.733333333,0.6,0.6,0.80087565,0.908895993,0.10520418,0.147574261,0.138184848,0.156024732,0.491413266,0.547385047,automl\Xgboost_AutoMl_3645
3537,0.1,4,0.3,0.866666667,0.733333333,0.6,0.6,0.806698524,0.908857249,0.10443692,0.148858285,0.139190917,0.157558917,0.52339688,0.571232052,automl\Xgboost_AutoMl_3537
3745,0.1,4,0.566666667,0.6,0.6,0.6,0.8,0.78914937,0.908819091,0.10616941,0.250316993,0.365182731,0.158424403,0.555853159,0.604264794,automl\Xgboost_AutoMl_3745
3821,0.1,4,0.566666667,0.866666667,0.6,0.8,1,0.806472808,0.908816529,0.104784126,0.147039506,0.144779341,0.149073654,0.506065858,0.568898335,automl\Xgboost_AutoMl_3821
3823,0.1,4,0.566666667,0.866666667,0.6,1,0.8,0.806472808,0.908816529,0.104784126,0.147039506,0.144779341,0.149073654,0.506065858,0.568898335,automl\Xgboost_AutoMl_3823
3889,0.1,4,0.7,0.6,0.6,0.6,0.8,0.783784707,0.908771596,0.105858813,0.23708002,0.343116981,0.152250452,0.513155822,0.569306065,automl\Xgboost_AutoMl_3889
2007,0.055,4,0.433333333,1,1,0.6,0.6,0.785009505,0.908754595,0.107029636,0.183584749,0.204659705,0.16883228,0.450606586,0.52189781,automl\Xgboost_AutoMl_2007
651,0.01,5,0.3,0.866666667,0.6,0.8,0.6,0.723102556,0.908736668,0.150588356,0.30112538,0.356649248,0.273363445,0.355128407,0.43538729,automl\Xgboost_AutoMl_651
795,0.01,5,0.433333333,0.866666667,0.6,0.8,0.6,0.723102556,0.908736668,0.150588356,0.30112538,0.356649248,0.273363445,0.355128407,0.43538729,automl\Xgboost_AutoMl_795
1874,0.055,4,0.433333333,0.6,0.6,0.6,1,0.798116019,0.908715945,0.112129033,0.161558596,0.167304968,0.156961498,0.490467938,0.55743576,automl\Xgboost_AutoMl_1874
1878,0.055,4,0.433333333,0.6,0.6,1,0.6,0.798116019,0.908715945,0.112129033,0.161558596,0.167304968,0.156961498,0.490467938,0.55743576,automl\Xgboost_AutoMl_1878
2676,0.055,5,0.566666667,0.866666667,0.733333333,0.8,0.6,0.806966031,0.908683677,0.108511205,0.153733833,0.164575045,0.145060863,0.530171735,0.581425486,automl\Xgboost_AutoMl_2676
3473,0.1,4,0.3,0.6,0.733333333,1,1,0.819939288,0.908681913,0.10486616,0.140500359,0.159899365,0.123041253,0.586576335,0.616441758,automl\Xgboost_AutoMl_3473
939,0.01,5,0.566666667,0.866666667,0.6,0.8,0.6,0.720826849,0.908616329,0.150700485,0.302958263,0.358436955,0.275218916,0.348038443,0.428349816,automl\Xgboost_AutoMl_939
2772,0.055,5,0.7,0.733333333,0.6,0.6,0.6,0.777388027,0.908553933,0.110137663,0.23687229,0.33902405,0.165366057,0.488734835,0.548008126,automl\Xgboost_AutoMl_2772
3803,0.1,4,0.566666667,0.733333333,0.866666667,0.8,1,0.835541786,0.908513732,0.10488022,0.13321964,0.133467917,0.132996191,0.658893966,0.671753273,automl\Xgboost_AutoMl_3803
3805,0.1,4,0.566666667,0.733333333,0.866666667,1,0.8,0.835541786,0.908513732,0.10488022,0.13321964,0.133467917,0.132996191,0.658893966,0.671753273,automl\Xgboost_AutoMl_3805
437,0.01,4,0.7,0.6,0.6,0.8,1,0.773793771,0.908510018,0.154310532,0.283542262,0.339834972,0.255395908,0.58673389,0.62451786,automl\Xgboost_AutoMl_437
439,0.01,4,0.7,0.6,0.6,1,0.8,0.773793771,0.908510018,0.154310532,0.283542262,0.339834972,0.255395908,0.58673389,0.62451786,automl\Xgboost_AutoMl_439
293,0.01,4,0.566666667,0.6,0.6,0.8,1,0.773766364,0.908480811,0.154397321,0.283535894,0.339834972,0.255386355,0.58673389,0.62451786,automl\Xgboost_AutoMl_293
295,0.01,4,0.566666667,0.6,0.6,1,0.8,0.773766364,0.908480811,0.154397321,0.283535894,0.339834972,0.255386355,0.58673389,0.62451786,automl\Xgboost_AutoMl_295
2079,0.055,4,0.566666667,0.733333333,1,0.6,0.6,0.776512471,0.908443799,0.107306791,0.202235219,0.257335792,0.158154761,0.435953994,0.507148094,automl\Xgboost_AutoMl_2079
4937,0.1,6,0.566666667,0.733333333,0.6,0.8,1,0.838128761,0.908443568,0.111064208,0.11257887,0.076642131,0.144921936,0.669292579,0.667714555,automl\Xgboost_AutoMl_4937
4939,0.1,6,0.566666667,0.733333333,0.6,1,0.8,0.838128761,0.908443568,0.111064208,0.11257887,0.076642131,0.144921936,0.669292579,0.667714555,automl\Xgboost_AutoMl_4939
1769,0.055,4,0.3,0.733333333,0.6,0.8,1,0.794484452,0.908413488,0.108645343,0.170104022,0.199103454,0.146904476,0.479123996,0.548273686,automl\Xgboost_AutoMl_1769
1771,0.055,4,0.3,0.733333333,0.6,1,0.8,0.794484452,0.908413488,0.108645343,0.170104022,0.199103454,0.146904476,0.479123996,0.548273686,automl\Xgboost_AutoMl_1771
1056,0.01,5,0.7,0.733333333,0.733333333,0.8,0.6,0.765206484,0.908408157,0.150484561,0.261145973,0.266118451,0.258659734,0.504017646,0.564048312,automl\Xgboost_AutoMl_1056
1341,0.01,6,0.433333333,0.733333333,0.733333333,0.6,0.6,0.734553401,0.908377493,0.146286292,0.257262274,0.249944511,0.260921155,0.354655743,0.433384675,automl\Xgboost_AutoMl_1341
1445,0.01,6,0.566666667,0.6,0.6,0.8,1,0.801164731,0.908375321,0.156393291,0.269278717,0.269142202,0.269356725,0.758468568,0.721955609,automl\Xgboost_AutoMl_1445
1447,0.01,6,0.566666667,0.6,0.6,1,0.8,0.801164731,0.908375321,0.156393291,0.269278717,0.269142202,0.269356725,0.758468568,0.721955609,automl\Xgboost_AutoMl_1447
1197,0.01,6,0.3,0.733333333,0.733333333,0.6,0.6,0.734551335,0.908369294,0.146286355,0.257262274,0.249944511,0.260921155,0.354655743,0.433384675,automl\Xgboost_AutoMl_1197
4505,0.1,5,0.7,0.733333333,0.6,0.8,1,0.846404313,0.908350041,0.108486399,0.106205799,0.073923925,0.135259485,0.698282653,0.691959407,automl\Xgboost_AutoMl_4505
4507,0.1,5,0.7,0.733333333,0.6,1,0.8,0.846404313,0.908350041,0.108486399,0.106205799,0.073923925,0.135259485,0.698282653,0.691959407,automl\Xgboost_AutoMl_4507
912,0.01,5,0.566666667,0.733333333,0.733333333,0.8,0.6,0.765158166,0.908340394,0.150655253,0.26122737,0.266148378,0.258766866,0.504175201,0.564174894,automl\Xgboost_AutoMl_912
1236,0.01,6,0.3,0.866666667,0.733333333,0.8,0.6,0.75897488,0.908294883,0.149258103,0.276617437,0.288019858,0.270916227,0.494879471,0.553480176,automl\Xgboost_AutoMl_1236
1380,0.01,6,0.433333333,0.866666667,0.733333333,0.8,0.6,0.758991304,0.908291744,0.149256823,0.276549879,0.288019858,0.27081489,0.494879471,0.553480176,automl\Xgboost_AutoMl_1380
2997,0.055,6,0.3,1,0.733333333,0.6,0.6,0.816636933,0.908288023,0.106767018,0.151496084,0.149906805,0.152767508,0.590830314,0.616522811,automl\Xgboost_AutoMl_2997
3684,0.1,4,0.433333333,0.866666667,0.733333333,0.8,0.6,0.807451261,0.908272755,0.106668733,0.171934986,0.18361881,0.161419545,0.556168268,0.600136008,automl\Xgboost_AutoMl_3684
4504,0.1,5,0.7,0.733333333,0.6,0.8,0.8,0.830674219,0.908267759,0.107059968,0.13075879,0.137096875,0.125054514,0.634315425,0.652247874,automl\Xgboost_AutoMl_4504
2780,0.055,5,0.7,0.733333333,0.6,1,1,0.815005597,0.908253215,0.109503782,0.131923851,0.151620749,0.116166331,0.538522136,0.593196807,automl\Xgboost_AutoMl_2780
4079,0.1,5,0.3,0.733333333,0.733333333,0.6,1,0.825372066,0.908235962,0.107263795,0.145471986,0.154077893,0.13772667,0.623444147,0.645988083,automl\Xgboost_AutoMl_4079
4083,0.1,5,0.3,0.733333333,0.733333333,1,0.6,0.825372066,0.908235962,0.107263795,0.145471986,0.154077893,0.13772667,0.623444147,0.645988083,automl\Xgboost_AutoMl_4083
2101,0.055,4,0.566666667,0.866666667,0.733333333,0.8,0.8,0.792532449,0.908198032,0.106121096,0.164385212,0.188317721,0.145239205,0.462265637,0.532438073,automl\Xgboost_AutoMl_2101
4023,0.1,4,0.7,1,1,0.6,0.6,0.783625898,0.908172246,0.105140786,0.179584824,0.211392463,0.154138713,0.446037498,0.511056955,automl\Xgboost_AutoMl_4023
1048,0.01,5,0.7,0.733333333,0.6,0.8,0.8,0.760642118,0.908139086,0.152070829,0.270891398,0.257803145,0.277435524,0.494249252,0.557391613,automl\Xgboost_AutoMl_1048
2245,0.055,4,0.7,0.866666667,0.733333333,0.8,0.8,0.802206489,0.90813878,0.105447338,0.162552174,0.199786773,0.132764496,0.504175201,0.568686689,automl\Xgboost_AutoMl_2245
5084,0.1,6,0.7,0.733333333,0.6,1,1,0.832903331,0.908097127,0.108753726,0.131805591,0.125746004,0.137259219,0.659524185,0.664075514,automl\Xgboost_AutoMl_5084
3828,0.1,4,0.566666667,0.866666667,0.733333333,0.8,0.6,0.801597333,0.908094842,0.106718013,0.181017288,0.213368548,0.151901154,0.53930991,0.586029789,automl\Xgboost_AutoMl_3828
2489,0.055,5,0.433333333,0.733333333,0.6,0.8,1,0.811975452,0.908084506,0.110301863,0.155197806,0.174653799,0.139633011,0.559634473,0.605316973,automl\Xgboost_AutoMl_2489
2491,0.055,5,0.433333333,0.733333333,0.6,1,0.8,0.811975452,0.908084506,0.110301863,0.155197806,0.174653799,0.139633011,0.559634473,0.605316973,automl\Xgboost_AutoMl_2491
765,0.01,5,0.433333333,0.733333333,0.733333333,0.6,0.6,0.7092232,0.908041323,0.146589196,0.266244978,0.301380954,0.24867699,0.259965338,0.341685649,automl\Xgboost_AutoMl_765
621,0.01,5,0.3,0.733333333,0.733333333,0.6,0.6,0.709223306,0.908041264,0.146588713,0.266244978,0.301380954,0.24867699,0.259965338,0.341685649,automl\Xgboost_AutoMl_621
2200,0.055,4,0.7,0.733333333,0.6,0.8,0.8,0.80231553,0.908040621,0.108514017,0.143650589,0.129267262,0.15515725,0.495667244,0.553386104,automl\Xgboost_AutoMl_2200
3601,0.1,4,0.433333333,0.6,0.6,0.6,0.8,0.781631564,0.908021505,0.106534591,0.239239449,0.327069581,0.168975343,0.50449031,0.564278791,automl\Xgboost_AutoMl_3601
2241,0.055,4,0.7,0.866666667,0.733333333,0.6,0.6,0.790596905,0.907913908,0.106266138,0.162403704,0.182044048,0.146691429,0.456751221,0.523143553,automl\Xgboost_AutoMl_2241
1629,0.01,6,0.7,0.733333333,0.733333333,0.6,0.6,0.732960605,0.907814129,0.146121555,0.258889876,0.254803716,0.260932956,0.350559319,0.429039722,automl\Xgboost_AutoMl_1629
1485,0.01,6,0.566666667,0.733333333,0.733333333,0.6,0.6,0.733121489,0.907775098,0.146452503,0.258784606,0.254499521,0.260927148,0.351504648,0.429947967,automl\Xgboost_AutoMl_1485
5,0.01,4,0.3,0.6,0.6,0.8,1,0.776762879,0.907767845,0.154550785,0.273508249,0.322875752,0.248824498,0.590672759,0.627342704,automl\Xgboost_AutoMl_5
7,0.01,4,0.3,0.6,0.6,1,0.8,0.776762879,0.907767845,0.154550785,0.273508249,0.322875752,0.248824498,0.590672759,0.627342704,automl\Xgboost_AutoMl_7
149,0.01,4,0.433333333,0.6,0.6,0.8,1,0.776762879,0.907767845,0.154550785,0.273508249,0.322875752,0.248824498,0.590672759,0.627342704,automl\Xgboost_AutoMl_149
151,0.01,4,0.433333333,0.6,0.6,1,0.8,0.776762879,0.907767845,0.154550785,0.273508249,0.322875752,0.248824498,0.590672759,0.627342704,automl\Xgboost_AutoMl_151
3500,0.1,4,0.3,0.733333333,0.6,1,1,0.812365557,0.907762558,0.106756017,0.157873751,0.188505175,0.13030547,0.559949582,0.606329438,automl\Xgboost_AutoMl_3500
2673,0.055,5,0.566666667,0.866666667,0.733333333,0.6,0.6,0.765588521,0.90774896,0.10988668,0.203283277,0.233643393,0.178995184,0.394517095,0.467775079,automl\Xgboost_AutoMl_2673
3801,0.1,4,0.566666667,0.733333333,0.866666667,0.8,0.6,0.823179839,0.907745461,0.113023879,0.130025651,0.108281694,0.149595213,0.582952576,0.628023424,automl\Xgboost_AutoMl_3801
2019,0.055,4,0.566666667,0.6,0.6,0.8,0.6,0.799553855,0.907739631,0.109534177,0.158759266,0.167278687,0.152795672,0.500708996,0.558769231,automl\Xgboost_AutoMl_2019
1200,0.01,6,0.3,0.733333333,0.733333333,0.8,0.6,0.764227133,0.907694982,0.149077021,0.255711526,0.233112398,0.267011089,0.499448558,0.554002097,automl\Xgboost_AutoMl_1200
1344,0.01,6,0.433333333,0.733333333,0.733333333,0.8,0.6,0.764227133,0.907694982,0.149077021,0.255711526,0.233112398,0.267011089,0.499448558,0.554002097,automl\Xgboost_AutoMl_1344
