,学习率,叶子节点数量,叶子节点最小样本数量,子采样率,特征采样率,最大深度,max_bin,评分,AUC,MSE,拟合曲线偏差度,正偏差度,负偏差度,recall,f1,15,评分,AUC,MSE,拟合曲线偏差度,正偏差度,负偏差度,recall,f1,24
536,0.95,9,14,0.6,0.3,7,100,0.870640311,0.954996587,0.084239793,0.120050336,0.175285258,0.098841132,0.89585631,0.752564357,automl\lightGBM_AutoMl2021_536,0.785760141,0.875492354,0.100903342,0.099460807,0.197571873,0.07968958,0.635225556,0.601778959,automl\lightGBM_AutoMl2023_536
578,0.95,9,14,0.7,0.3,7,100,0.870640311,0.954996587,0.084239793,0.120050336,0.175285258,0.098841132,0.89585631,0.752564357,automl\lightGBM_AutoMl2021_578,0.785760141,0.875492354,0.100903342,0.099460807,0.197571873,0.07968958,0.635225556,0.601778959,automl\lightGBM_AutoMl2023_578
620,0.95,9,14,0.8,0.3,7,100,0.870640311,0.954996587,0.084239793,0.120050336,0.175285258,0.098841132,0.89585631,0.752564357,automl\lightGBM_AutoMl2021_620,0.785760141,0.875492354,0.100903342,0.099460807,0.197571873,0.07968958,0.635225556,0.601778959,automl\lightGBM_AutoMl2023_620
662,0.95,9,14,1,0.3,7,100,0.870640311,0.954996587,0.084239793,0.120050336,0.175285258,0.098841132,0.89585631,0.752564357,automl\lightGBM_AutoMl2021_662,0.785760141,0.875492354,0.100903342,0.099460807,0.197571873,0.07968958,0.635225556,0.601778959,automl\lightGBM_AutoMl2023_662
6913,0.125,9,8,0.6,0.3,5,60,0.870577213,0.943845152,0.099711913,0.160367861,0.146219288,0.164859032,0.882936821,0.80298037,automl\lightGBM_AutoMl2021_6913,0.834890529,0.921374815,0.103837127,0.171857692,0.109339207,0.182710102,0.732786531,0.740215851,automl\lightGBM_AutoMl2023_6913
6955,0.125,9,8,0.7,0.3,5,60,0.870577213,0.943845152,0.099711913,0.160367861,0.146219288,0.164859032,0.882936821,0.80298037,automl\lightGBM_AutoMl2021_6955,0.834890529,0.921374815,0.103837127,0.171857692,0.109339207,0.182710102,0.732786531,0.740215851,automl\lightGBM_AutoMl2023_6955
6997,0.125,9,8,0.8,0.3,5,60,0.870577213,0.943845152,0.099711913,0.160367861,0.146219288,0.164859032,0.882936821,0.80298037,automl\lightGBM_AutoMl2021_6997,0.834890529,0.921374815,0.103837127,0.171857692,0.109339207,0.182710102,0.732786531,0.740215851,automl\lightGBM_AutoMl2023_6997
7039,0.125,9,8,1,0.3,5,60,0.870577213,0.943845152,0.099711913,0.160367861,0.146219288,0.164859032,0.882936821,0.80298037,automl\lightGBM_AutoMl2021_7039,0.834890529,0.921374815,0.103837127,0.171857692,0.109339207,0.182710102,0.732786531,0.740215851,automl\lightGBM_AutoMl2023_7039
7736,0.125,10,8,0.6,0.5,6,100,0.870304357,0.939994024,0.089856598,0.135173167,0.134727385,0.135306269,0.849377659,0.792211609,automl\lightGBM_AutoMl2021_7736,0.851996523,0.937834004,0.077534465,0.131968789,0.118023514,0.13436951,0.745737103,0.755934799,automl\lightGBM_AutoMl2023_7736
7778,0.125,10,8,0.7,0.5,6,100,0.870304357,0.939994024,0.089856598,0.135173167,0.134727385,0.135306269,0.849377659,0.792211609,automl\lightGBM_AutoMl2021_7778,0.851996523,0.937834004,0.077534465,0.131968789,0.118023514,0.13436951,0.745737103,0.755934799,automl\lightGBM_AutoMl2023_7778
7820,0.125,10,8,0.8,0.5,6,100,0.870304357,0.939994024,0.089856598,0.135173167,0.134727385,0.135306269,0.849377659,0.792211609,automl\lightGBM_AutoMl2021_7820,0.851996523,0.937834004,0.077534465,0.131968789,0.118023514,0.13436951,0.745737103,0.755934799,automl\lightGBM_AutoMl2023_7820
7862,0.125,10,8,1,0.5,6,100,0.870304357,0.939994024,0.089856598,0.135173167,0.134727385,0.135306269,0.849377659,0.792211609,automl\lightGBM_AutoMl2021_7862,0.851996523,0.937834004,0.077534465,0.131968789,0.118023514,0.13436951,0.745737103,0.755934799,automl\lightGBM_AutoMl2023_7862
7422,0.125,9,19,0.6,0.3,7,15,0.87029484,0.934369758,0.103618537,0.145357414,0.109769129,0.156593635,0.861194265,0.784950097,automl\lightGBM_AutoMl2021_7422,0.838972698,0.923351333,0.103636644,0.170697856,0.116827542,0.180345344,0.751996547,0.74965035,automl\lightGBM_AutoMl2023_7422
7464,0.125,9,19,0.7,0.3,7,15,0.87029484,0.934369758,0.103618537,0.145357414,0.109769129,0.156593635,0.861194265,0.784950097,automl\lightGBM_AutoMl2021_7464,0.838972698,0.923351333,0.103636644,0.170697856,0.116827542,0.180345344,0.751996547,0.74965035,automl\lightGBM_AutoMl2023_7464
7506,0.125,9,19,0.8,0.3,7,15,0.87029484,0.934369758,0.103618537,0.145357414,0.109769129,0.156593635,0.861194265,0.784950097,automl\lightGBM_AutoMl2021_7506,0.838972698,0.923351333,0.103636644,0.170697856,0.116827542,0.180345344,0.751996547,0.74965035,automl\lightGBM_AutoMl2023_7506
7548,0.125,9,19,1,0.3,7,15,0.87029484,0.934369758,0.103618537,0.145357414,0.109769129,0.156593635,0.861194265,0.784950097,automl\lightGBM_AutoMl2021_7548,0.838972698,0.923351333,0.103636644,0.170697856,0.116827542,0.180345344,0.751996547,0.74965035,automl\lightGBM_AutoMl2023_7548
9778,0.125,13,14,0.6,0.3,8,60,0.870268808,0.93692733,0.102474721,0.143104977,0.105832274,0.155472637,0.86434536,0.771752128,automl\lightGBM_AutoMl2021_9778,0.834154313,0.913646479,0.106737911,0.172949111,0.096305732,0.186841903,0.736671703,0.73060045,automl\lightGBM_AutoMl2023_9778
9820,0.125,13,14,0.7,0.3,8,60,0.870268808,0.93692733,0.102474721,0.143104977,0.105832274,0.155472637,0.86434536,0.771752128,automl\lightGBM_AutoMl2021_9820,0.834154313,0.913646479,0.106737911,0.172949111,0.096305732,0.186841903,0.736671703,0.73060045,automl\lightGBM_AutoMl2023_9820
9862,0.125,13,14,0.8,0.3,8,60,0.870268808,0.93692733,0.102474721,0.143104977,0.105832274,0.155472637,0.86434536,0.771752128,automl\lightGBM_AutoMl2021_9862,0.834154313,0.913646479,0.106737911,0.172949111,0.096305732,0.186841903,0.736671703,0.73060045,automl\lightGBM_AutoMl2023_9862
9904,0.125,13,14,1,0.3,8,60,0.870268808,0.93692733,0.102474721,0.143104977,0.105832274,0.155472637,0.86434536,0.771752128,automl\lightGBM_AutoMl2021_9904,0.834154313,0.913646479,0.106737911,0.172949111,0.096305732,0.186841903,0.736671703,0.73060045,automl\lightGBM_AutoMl2023_9904
8268,0.125,10,19,0.6,0.3,9,15,0.870060115,0.932311531,0.107402582,0.141302077,0.082207091,0.160626365,0.852843863,0.766117048,automl\lightGBM_AutoMl2021_8268,0.828802426,0.910797885,0.111496408,0.176971069,0.099074074,0.190762933,0.724152817,0.725405405,automl\lightGBM_AutoMl2023_8268
8271,0.125,10,19,0.6,0.3,11,15,0.870060115,0.932311531,0.107402582,0.141302077,0.082207091,0.160626365,0.852843863,0.766117048,automl\lightGBM_AutoMl2021_8271,0.828802426,0.910797885,0.111496408,0.176971069,0.099074074,0.190762933,0.724152817,0.725405405,automl\lightGBM_AutoMl2023_8271
8310,0.125,10,19,0.7,0.3,9,15,0.870060115,0.932311531,0.107402582,0.141302077,0.082207091,0.160626365,0.852843863,0.766117048,automl\lightGBM_AutoMl2021_8310,0.828802426,0.910797885,0.111496408,0.176971069,0.099074074,0.190762933,0.724152817,0.725405405,automl\lightGBM_AutoMl2023_8310
8313,0.125,10,19,0.7,0.3,11,15,0.870060115,0.932311531,0.107402582,0.141302077,0.082207091,0.160626365,0.852843863,0.766117048,automl\lightGBM_AutoMl2021_8313,0.828802426,0.910797885,0.111496408,0.176971069,0.099074074,0.190762933,0.724152817,0.725405405,automl\lightGBM_AutoMl2023_8313
8352,0.125,10,19,0.8,0.3,9,15,0.870060115,0.932311531,0.107402582,0.141302077,0.082207091,0.160626365,0.852843863,0.766117048,automl\lightGBM_AutoMl2021_8352,0.828802426,0.910797885,0.111496408,0.176971069,0.099074074,0.190762933,0.724152817,0.725405405,automl\lightGBM_AutoMl2023_8352
8355,0.125,10,19,0.8,0.3,11,15,0.870060115,0.932311531,0.107402582,0.141302077,0.082207091,0.160626365,0.852843863,0.766117048,automl\lightGBM_AutoMl2021_8355,0.828802426,0.910797885,0.111496408,0.176971069,0.099074074,0.190762933,0.724152817,0.725405405,automl\lightGBM_AutoMl2023_8355
8394,0.125,10,19,1,0.3,9,15,0.870060115,0.932311531,0.107402582,0.141302077,0.082207091,0.160626365,0.852843863,0.766117048,automl\lightGBM_AutoMl2021_8394,0.828802426,0.910797885,0.111496408,0.176971069,0.099074074,0.190762933,0.724152817,0.725405405,automl\lightGBM_AutoMl2023_8394
8397,0.125,10,19,1,0.3,11,15,0.870060115,0.932311531,0.107402582,0.141302077,0.082207091,0.160626365,0.852843863,0.766117048,automl\lightGBM_AutoMl2021_8397,0.828802426,0.910797885,0.111496408,0.176971069,0.099074074,0.190762933,0.724152817,0.725405405,automl\lightGBM_AutoMl2023_8397
9776,0.125,13,14,0.6,0.3,7,100,0.869939264,0.937135917,0.102339251,0.137408193,0.088673077,0.153388263,0.849062549,0.761857638,automl\lightGBM_AutoMl2021_9776,0.827304453,0.909599656,0.109078852,0.171601942,0.103324607,0.184180524,0.724584502,0.713647959,automl\lightGBM_AutoMl2023_9776
9818,0.125,13,14,0.7,0.3,7,100,0.869939264,0.937135917,0.102339251,0.137408193,0.088673077,0.153388263,0.849062549,0.761857638,automl\lightGBM_AutoMl2021_9818,0.827304453,0.909599656,0.109078852,0.171601942,0.103324607,0.184180524,0.724584502,0.713647959,automl\lightGBM_AutoMl2023_9818
9860,0.125,13,14,0.8,0.3,7,100,0.869939264,0.937135917,0.102339251,0.137408193,0.088673077,0.153388263,0.849062549,0.761857638,automl\lightGBM_AutoMl2021_9860,0.827304453,0.909599656,0.109078852,0.171601942,0.103324607,0.184180524,0.724584502,0.713647959,automl\lightGBM_AutoMl2023_9860
9902,0.125,13,14,1,0.3,7,100,0.869939264,0.937135917,0.102339251,0.137408193,0.088673077,0.153388263,0.849062549,0.761857638,automl\lightGBM_AutoMl2021_9902,0.827304453,0.909599656,0.109078852,0.171601942,0.103324607,0.184180524,0.724584502,0.713647959,automl\lightGBM_AutoMl2023_9902
7766,0.125,10,8,0.6,0.3,9,100,0.869912415,0.93751099,0.103572322,0.150506521,0.11440501,0.16207156,0.865920908,0.784526444,automl\lightGBM_AutoMl2021_7766,0.837436629,0.923551572,0.104804035,0.173051736,0.111913606,0.184136743,0.748543061,0.742294521,automl\lightGBM_AutoMl2023_7766
7769,0.125,10,8,0.6,0.3,11,100,0.869912415,0.93751099,0.103572322,0.150506521,0.11440501,0.16207156,0.865920908,0.784526444,automl\lightGBM_AutoMl2021_7769,0.837436629,0.923551572,0.104804035,0.173051736,0.111913606,0.184136743,0.748543061,0.742294521,automl\lightGBM_AutoMl2023_7769
7808,0.125,10,8,0.7,0.3,9,100,0.869912415,0.93751099,0.103572322,0.150506521,0.11440501,0.16207156,0.865920908,0.784526444,automl\lightGBM_AutoMl2021_7808,0.837436629,0.923551572,0.104804035,0.173051736,0.111913606,0.184136743,0.748543061,0.742294521,automl\lightGBM_AutoMl2023_7808
7811,0.125,10,8,0.7,0.3,11,100,0.869912415,0.93751099,0.103572322,0.150506521,0.11440501,0.16207156,0.865920908,0.784526444,automl\lightGBM_AutoMl2021_7811,0.837436629,0.923551572,0.104804035,0.173051736,0.111913606,0.184136743,0.748543061,0.742294521,automl\lightGBM_AutoMl2023_7811
7850,0.125,10,8,0.8,0.3,9,100,0.869912415,0.93751099,0.103572322,0.150506521,0.11440501,0.16207156,0.865920908,0.784526444,automl\lightGBM_AutoMl2021_7850,0.837436629,0.923551572,0.104804035,0.173051736,0.111913606,0.184136743,0.748543061,0.742294521,automl\lightGBM_AutoMl2023_7850
7853,0.125,10,8,0.8,0.3,11,100,0.869912415,0.93751099,0.103572322,0.150506521,0.11440501,0.16207156,0.865920908,0.784526444,automl\lightGBM_AutoMl2021_7853,0.837436629,0.923551572,0.104804035,0.173051736,0.111913606,0.184136743,0.748543061,0.742294521,automl\lightGBM_AutoMl2023_7853
7892,0.125,10,8,1,0.3,9,100,0.869912415,0.93751099,0.103572322,0.150506521,0.11440501,0.16207156,0.865920908,0.784526444,automl\lightGBM_AutoMl2021_7892,0.837436629,0.923551572,0.104804035,0.173051736,0.111913606,0.184136743,0.748543061,0.742294521,automl\lightGBM_AutoMl2023_7892
7895,0.125,10,8,1,0.3,11,100,0.869912415,0.93751099,0.103572322,0.150506521,0.11440501,0.16207156,0.865920908,0.784526444,automl\lightGBM_AutoMl2021_7895,0.837436629,0.923551572,0.104804035,0.173051736,0.111913606,0.184136743,0.748543061,0.742294521,automl\lightGBM_AutoMl2023_7895
7927,0.125,10,12,0.6,0.3,7,60,0.869882066,0.933319785,0.104082646,0.137158098,0.087673518,0.152543991,0.842287695,0.772599176,automl\lightGBM_AutoMl2021_7927,0.837866258,0.922817462,0.104929875,0.173191829,0.106149818,0.185249856,0.746168789,0.742482818,automl\lightGBM_AutoMl2023_7927
7969,0.125,10,12,0.7,0.3,7,60,0.869882066,0.933319785,0.104082646,0.137158098,0.087673518,0.152543991,0.842287695,0.772599176,automl\lightGBM_AutoMl2021_7969,0.837866258,0.922817462,0.104929875,0.173191829,0.106149818,0.185249856,0.746168789,0.742482818,automl\lightGBM_AutoMl2023_7969
8011,0.125,10,12,0.8,0.3,7,60,0.869882066,0.933319785,0.104082646,0.137158098,0.087673518,0.152543991,0.842287695,0.772599176,automl\lightGBM_AutoMl2021_8011,0.837866258,0.922817462,0.104929875,0.173191829,0.106149818,0.185249856,0.746168789,0.742482818,automl\lightGBM_AutoMl2023_8011
8053,0.125,10,12,1,0.3,7,60,0.869882066,0.933319785,0.104082646,0.137158098,0.087673518,0.152543991,0.842287695,0.772599176,automl\lightGBM_AutoMl2021_8053,0.837866258,0.922817462,0.104929875,0.173191829,0.106149818,0.185249856,0.746168789,0.742482818,automl\lightGBM_AutoMl2023_8053
7595,0.125,10,4,0.6,0.3,8,100,0.869843278,0.936780297,0.102883498,0.149206977,0.109211223,0.161782207,0.859146053,0.784435014,automl\lightGBM_AutoMl2021_7595,0.836631571,0.923764413,0.104156997,0.173962338,0.110632432,0.185197936,0.742067775,0.742709008,automl\lightGBM_AutoMl2023_7595
7637,0.125,10,4,0.7,0.3,8,100,0.869843278,0.936780297,0.102883498,0.149206977,0.109211223,0.161782207,0.859146053,0.784435014,automl\lightGBM_AutoMl2021_7637,0.836631571,0.923764413,0.104156997,0.173962338,0.110632432,0.185197936,0.742067775,0.742709008,automl\lightGBM_AutoMl2023_7637
7679,0.125,10,4,0.8,0.3,8,100,0.869843278,0.936780297,0.102883498,0.149206977,0.109211223,0.161782207,0.859146053,0.784435014,automl\lightGBM_AutoMl2021_7679,0.836631571,0.923764413,0.104156997,0.173962338,0.110632432,0.185197936,0.742067775,0.742709008,automl\lightGBM_AutoMl2023_7679
7721,0.125,10,4,1,0.3,8,100,0.869843278,0.936780297,0.102883498,0.149206977,0.109211223,0.161782207,0.859146053,0.784435014,automl\lightGBM_AutoMl2021_7721,0.836631571,0.923764413,0.104156997,0.173962338,0.110632432,0.185197936,0.742067775,0.742709008,automl\lightGBM_AutoMl2023_7721
9093,0.125,11,19,0.6,0.3,4,15,0.869779397,0.93568776,0.1049346,0.131125744,0.064605043,0.152837497,0.833937293,0.749716714,automl\lightGBM_AutoMl2021_9093,0.841129028,0.918189048,0.107797506,0.175715123,0.107699937,0.18828894,0.766242176,0.753555508,automl\lightGBM_AutoMl2023_9093
9135,0.125,11,19,0.7,0.3,4,15,0.869779397,0.93568776,0.1049346,0.131125744,0.064605043,0.152837497,0.833937293,0.749716714,automl\lightGBM_AutoMl2021_9135,0.841129028,0.918189048,0.107797506,0.175715123,0.107699937,0.18828894,0.766242176,0.753555508,automl\lightGBM_AutoMl2023_9135
9177,0.125,11,19,0.8,0.3,4,15,0.869779397,0.93568776,0.1049346,0.131125744,0.064605043,0.152837497,0.833937293,0.749716714,automl\lightGBM_AutoMl2021_9177,0.841129028,0.918189048,0.107797506,0.175715123,0.107699937,0.18828894,0.766242176,0.753555508,automl\lightGBM_AutoMl2023_9177
9219,0.125,11,19,1,0.3,4,15,0.869779397,0.93568776,0.1049346,0.131125744,0.064605043,0.152837497,0.833937293,0.749716714,automl\lightGBM_AutoMl2021_9219,0.841129028,0.918189048,0.107797506,0.175715123,0.107699937,0.18828894,0.766242176,0.753555508,automl\lightGBM_AutoMl2023_9219
509,0.95,9,14,0.6,0.5,5,100,0.869749336,0.932072486,0.106267732,0.136352412,0.091834258,0.15314571,0.877895069,0.742982866,automl\lightGBM_AutoMl2021_509,0.797152499,0.874529973,0.115177381,0.136593471,0.210708016,0.115357532,0.75825599,0.6126079,automl\lightGBM_AutoMl2023_509
551,0.95,9,14,0.7,0.5,5,100,0.869749336,0.932072486,0.106267732,0.136352412,0.091834258,0.15314571,0.877895069,0.742982866,automl\lightGBM_AutoMl2021_551,0.797152499,0.874529973,0.115177381,0.136593471,0.210708016,0.115357532,0.75825599,0.6126079,automl\lightGBM_AutoMl2023_551
593,0.95,9,14,0.8,0.5,5,100,0.869749336,0.932072486,0.106267732,0.136352412,0.091834258,0.15314571,0.877895069,0.742982866,automl\lightGBM_AutoMl2021_593,0.797152499,0.874529973,0.115177381,0.136593471,0.210708016,0.115357532,0.75825599,0.6126079,automl\lightGBM_AutoMl2023_593
635,0.95,9,14,1,0.5,5,100,0.869749336,0.932072486,0.106267732,0.136352412,0.091834258,0.15314571,0.877895069,0.742982866,automl\lightGBM_AutoMl2021_635,0.797152499,0.874529973,0.115177381,0.136593471,0.210708016,0.115357532,0.75825599,0.6126079,automl\lightGBM_AutoMl2023_635
8101,0.125,10,14,0.6,0.3,9,60,0.869552699,0.936691663,0.103232065,0.146819995,0.109051667,0.15875901,0.85804317,0.781685087,automl\lightGBM_AutoMl2021_8101,0.837137094,0.920769634,0.104820969,0.171399948,0.102552779,0.183667281,0.740772717,0.740053908,automl\lightGBM_AutoMl2023_8101
8104,0.125,10,14,0.6,0.3,11,60,0.869552699,0.936691663,0.103232065,0.146819995,0.109051667,0.15875901,0.85804317,0.781685087,automl\lightGBM_AutoMl2021_8104,0.837137094,0.920769634,0.104820969,0.171399948,0.102552779,0.183667281,0.740772717,0.740053908,automl\lightGBM_AutoMl2023_8104
8143,0.125,10,14,0.7,0.3,9,60,0.869552699,0.936691663,0.103232065,0.146819995,0.109051667,0.15875901,0.85804317,0.781685087,automl\lightGBM_AutoMl2021_8143,0.837137094,0.920769634,0.104820969,0.171399948,0.102552779,0.183667281,0.740772717,0.740053908,automl\lightGBM_AutoMl2023_8143
8146,0.125,10,14,0.7,0.3,11,60,0.869552699,0.936691663,0.103232065,0.146819995,0.109051667,0.15875901,0.85804317,0.781685087,automl\lightGBM_AutoMl2021_8146,0.837137094,0.920769634,0.104820969,0.171399948,0.102552779,0.183667281,0.740772717,0.740053908,automl\lightGBM_AutoMl2023_8146
8185,0.125,10,14,0.8,0.3,9,60,0.869552699,0.936691663,0.103232065,0.146819995,0.109051667,0.15875901,0.85804317,0.781685087,automl\lightGBM_AutoMl2021_8185,0.837137094,0.920769634,0.104820969,0.171399948,0.102552779,0.183667281,0.740772717,0.740053908,automl\lightGBM_AutoMl2023_8185
8188,0.125,10,14,0.8,0.3,11,60,0.869552699,0.936691663,0.103232065,0.146819995,0.109051667,0.15875901,0.85804317,0.781685087,automl\lightGBM_AutoMl2021_8188,0.837137094,0.920769634,0.104820969,0.171399948,0.102552779,0.183667281,0.740772717,0.740053908,automl\lightGBM_AutoMl2023_8188
8227,0.125,10,14,1,0.3,9,60,0.869552699,0.936691663,0.103232065,0.146819995,0.109051667,0.15875901,0.85804317,0.781685087,automl\lightGBM_AutoMl2021_8227,0.837137094,0.920769634,0.104820969,0.171399948,0.102552779,0.183667281,0.740772717,0.740053908,automl\lightGBM_AutoMl2023_8227
8230,0.125,10,14,1,0.3,11,60,0.869552699,0.936691663,0.103232065,0.146819995,0.109051667,0.15875901,0.85804317,0.781685087,automl\lightGBM_AutoMl2021_8230,0.837137094,0.920769634,0.104820969,0.171399948,0.102552779,0.183667281,0.740772717,0.740053908,automl\lightGBM_AutoMl2023_8230
9937,0.125,13,19,0.6,0.3,5,60,0.869432443,0.928157034,0.108258161,0.123238255,0.03929031,0.150628753,0.821017804,0.738206545,automl\lightGBM_AutoMl2021_9937,0.82465568,0.908174402,0.112212638,0.17328631,0.119454225,0.184043468,0.740556875,0.704155977,automl\lightGBM_AutoMl2023_9937
9979,0.125,13,19,0.7,0.3,5,60,0.869432443,0.928157034,0.108258161,0.123238255,0.03929031,0.150628753,0.821017804,0.738206545,automl\lightGBM_AutoMl2021_9979,0.82465568,0.908174402,0.112212638,0.17328631,0.119454225,0.184043468,0.740556875,0.704155977,automl\lightGBM_AutoMl2023_9979
10021,0.125,13,19,0.8,0.3,5,60,0.869432443,0.928157034,0.108258161,0.123238255,0.03929031,0.150628753,0.821017804,0.738206545,automl\lightGBM_AutoMl2021_10021,0.82465568,0.908174402,0.112212638,0.17328631,0.119454225,0.184043468,0.740556875,0.704155977,automl\lightGBM_AutoMl2023_10021
10063,0.125,13,19,1,0.3,5,60,0.869432443,0.928157034,0.108258161,0.123238255,0.03929031,0.150628753,0.821017804,0.738206545,automl\lightGBM_AutoMl2021_10063,0.82465568,0.908174402,0.112212638,0.17328631,0.119454225,0.184043468,0.740556875,0.704155977,automl\lightGBM_AutoMl2023_10063
4055,0.11,9,19,0.6,0.3,4,100,0.869416188,0.937278085,0.103441103,0.144439344,0.104179768,0.156572117,0.845596345,0.785682916,automl\lightGBM_AutoMl2021_4055,0.837560797,0.923469483,0.104433403,0.178477878,0.138729777,0.185438361,0.759335204,0.764201151,automl\lightGBM_AutoMl2023_4055
4097,0.11,9,19,0.7,0.3,4,100,0.869416188,0.937278085,0.103441103,0.144439344,0.104179768,0.156572117,0.845596345,0.785682916,automl\lightGBM_AutoMl2021_4097,0.837560797,0.923469483,0.104433403,0.178477878,0.138729777,0.185438361,0.759335204,0.764201151,automl\lightGBM_AutoMl2023_4097
4139,0.11,9,19,0.8,0.3,4,100,0.869416188,0.937278085,0.103441103,0.144439344,0.104179768,0.156572117,0.845596345,0.785682916,automl\lightGBM_AutoMl2021_4139,0.837560797,0.923469483,0.104433403,0.178477878,0.138729777,0.185438361,0.759335204,0.764201151,automl\lightGBM_AutoMl2023_4139
4181,0.11,9,19,1,0.3,4,100,0.869416188,0.937278085,0.103441103,0.144439344,0.104179768,0.156572117,0.845596345,0.785682916,automl\lightGBM_AutoMl2021_4181,0.837560797,0.923469483,0.104433403,0.178477878,0.138729777,0.185438361,0.759335204,0.764201151,automl\lightGBM_AutoMl2023_4181
