,learning_rate,max_depth,min_child_weight,subsample,colsample_bytree,colsample_bylevel,colsample_bynode,评分,AUC,MSE,拟合曲线偏差度,正偏差度,负偏差度,recall,f1,16
121,0.15,5,0.8,0.5,0.3,0.8,0.8,0.842851846,0.91707036,0.095474296,0.109363861,0.058359753,0.120736054,0.707559199,0.695679427,automl\Xgboost_AutoMl_121
75,0.15,4,1.5,0.5,0.5,0.8,0.5,0.842799715,0.93721385,0.084251362,0.129634565,0.171685257,0.120497899,0.754918033,0.750237589,automl\Xgboost_AutoMl_75
293,0.15,6,1.5,0.5,0.5,0.8,1,0.842793477,0.917270999,0.09732824,0.109100543,0.067554899,0.118852345,0.720309654,0.693163891,automl\Xgboost_AutoMl_293
295,0.15,6,1.5,0.5,0.5,1,0.8,0.842793477,0.917270999,0.09732824,0.109100543,0.067554899,0.118852345,0.720309654,0.693163891,automl\Xgboost_AutoMl_295
162,0.15,5,1.1,1,0.5,0.5,0.5,0.842704807,0.921958035,0.097514368,0.124204425,0.100029676,0.129851648,0.741256831,0.714762448,automl\Xgboost_AutoMl_162
220,0.15,6,0.8,0.5,0.5,0.8,0.8,0.842677951,0.918022005,0.094308424,0.103936129,0.066327604,0.112365856,0.708014572,0.694603288,automl\Xgboost_AutoMl_220
1232,0.3,7,1.1,0.5,0.5,1,1,0.84258728,0.911677742,0.094324632,0.085326419,0.089494194,0.084272149,0.731238616,0.681752569,automl\Xgboost_AutoMl_1232
624,0.2,5,1.5,0.5,0.3,0.8,0.5,0.842476711,0.91906773,0.099634661,0.118490093,0.081343714,0.127481852,0.736065574,0.699195432,automl\Xgboost_AutoMl_624
8,0.15,4,0.8,0.5,0.5,1,1,0.84230574,0.904427215,0.105850888,0.113350567,0.053768051,0.129522721,0.746812386,0.675564343,automl\Xgboost_AutoMl_8
741,0.2,6,1.5,1,0.5,0.8,0.5,0.84217505,0.906755712,0.109009466,0.129046113,0.08022171,0.143327557,0.780783242,0.683788634,automl\Xgboost_AutoMl_741
832,0.2,7,1.5,0.5,0.5,0.8,0.8,0.842121106,0.910092805,0.106089064,0.122993,0.11202146,0.126503688,0.805464481,0.678272874,automl\Xgboost_AutoMl_832
404,0.15,7,1.5,0.5,0.5,1,1,0.842086662,0.916379453,0.099963983,0.110210815,0.068278871,0.121776738,0.745173042,0.66942115,automl\Xgboost_AutoMl_404
44,0.15,4,1.1,0.5,0.5,1,1,0.841995928,0.917702611,0.096411603,0.114405446,0.092834758,0.119705682,0.739708561,0.698216205,automl\Xgboost_AutoMl_44
1009,0.3,5,1.1,0.5,0.5,0.5,0.8,0.841951551,0.918666283,0.107713527,0.134596673,0.149044761,0.129063506,0.857377049,0.667020937,automl\Xgboost_AutoMl_1009
509,0.2,4,1.5,0.5,0.5,0.8,1,0.841902128,0.898250367,0.111252639,0.12254022,0.050733841,0.142715596,0.760200364,0.677488738,automl\Xgboost_AutoMl_509
511,0.2,4,1.5,0.5,0.5,1,0.8,0.841902128,0.898250367,0.111252639,0.12254022,0.050733841,0.142715596,0.760200364,0.677488738,automl\Xgboost_AutoMl_511
1037,0.3,5,1.1,1,0.3,0.5,1,0.841870602,0.910343517,0.114430489,0.149254199,0.104287224,0.163693153,0.819672131,0.689179876,automl\Xgboost_AutoMl_1037
1041,0.3,5,1.1,1,0.3,1,0.5,0.841870602,0.910343517,0.114430489,0.149254199,0.104287224,0.163693153,0.819672131,0.689179876,automl\Xgboost_AutoMl_1041
588,0.2,5,1.1,0.5,0.3,0.8,0.5,0.841566326,0.916705278,0.102320396,0.123252304,0.086785975,0.132232616,0.743715847,0.701335509,automl\Xgboost_AutoMl_588
597,0.2,5,1.1,1,0.5,0.8,0.5,0.84141818,0.903823048,0.109412338,0.120611894,0.052499253,0.139255184,0.750637523,0.676571991,automl\Xgboost_AutoMl_597
74,0.15,4,1.5,0.5,0.5,0.5,1,0.841305615,0.913687383,0.099602727,0.111193443,0.065073022,0.122571912,0.725956284,0.684059215,automl\Xgboost_AutoMl_74
78,0.15,4,1.5,0.5,0.5,1,0.5,0.841305615,0.913687383,0.099602727,0.111193443,0.065073022,0.122571912,0.725956284,0.684059215,automl\Xgboost_AutoMl_78
661,0.2,6,0.8,0.5,0.3,0.8,0.8,0.841303023,0.915492558,0.104618576,0.121720561,0.102850848,0.12781566,0.794899818,0.666615749,automl\Xgboost_AutoMl_661
770,0.2,7,0.8,0.5,0.3,0.8,1,0.841206191,0.927556384,0.098142073,0.1197248,0.151616309,0.107932328,0.831876138,0.657287806,automl\Xgboost_AutoMl_770
772,0.2,7,0.8,0.5,0.3,1,0.8,0.841206191,0.927556384,0.098142073,0.1197248,0.151616309,0.107932328,0.831876138,0.657287806,automl\Xgboost_AutoMl_772
945,0.3,4,1.5,0.5,0.3,0.5,0.5,0.841152292,0.921555629,0.093267684,0.09953277,0.065793748,0.107082998,0.698360656,0.685591667,automl\Xgboost_AutoMl_945
946,0.3,4,1.5,0.5,0.3,0.5,0.8,0.841152292,0.921555629,0.093267684,0.09953277,0.065793748,0.107082998,0.698360656,0.685591667,automl\Xgboost_AutoMl_946
737,0.2,6,1.5,0.5,0.3,1,1,0.841111668,0.911993697,0.100309503,0.107901159,0.102640457,0.109437691,0.770400729,0.675126701,automl\Xgboost_AutoMl_737
19,0.15,4,0.8,1,0.5,0.5,0.8,0.841084801,0.904199439,0.11312127,0.134892906,0.052799592,0.15599116,0.749271403,0.693851733,automl\Xgboost_AutoMl_19
1215,0.3,7,0.8,1,0.3,0.5,0.5,0.840919969,0.918751084,0.088436606,0.085780001,0.073688867,0.088379567,0.687978142,0.686696059,automl\Xgboost_AutoMl_1215
1216,0.3,7,0.8,1,0.3,0.5,0.8,0.840919969,0.918751084,0.088436606,0.085780001,0.073688867,0.088379567,0.687978142,0.686696059,automl\Xgboost_AutoMl_1216
698,0.2,6,1.1,0.5,0.3,0.8,1,0.84086179,0.917556448,0.101625311,0.115938795,0.118888492,0.114970785,0.798816029,0.665250863,automl\Xgboost_AutoMl_698
700,0.2,6,1.1,0.5,0.3,1,0.8,0.84086179,0.917556448,0.101625311,0.115938795,0.118888492,0.114970785,0.798816029,0.665250863,automl\Xgboost_AutoMl_700
381,0.15,7,1.1,1,0.5,0.8,0.5,0.840775648,0.906620202,0.111322742,0.134819852,0.078078324,0.15085827,0.774134791,0.688119814,automl\Xgboost_AutoMl_381
163,0.15,5,1.1,1,0.5,0.5,0.8,0.840703098,0.903180013,0.11646713,0.141712694,0.08547351,0.159711331,0.806010929,0.678680982,automl\Xgboost_AutoMl_163
360,0.15,7,1.1,0.5,0.5,0.5,0.5,0.840644699,0.920636854,0.101661931,0.137127099,0.115188206,0.142338606,0.754644809,0.722563767,automl\Xgboost_AutoMl_360
512,0.2,4,1.5,0.5,0.5,1,1,0.840621597,0.904251062,0.105425907,0.118048553,0.07056398,0.130323405,0.745173042,0.68834392,automl\Xgboost_AutoMl_512
625,0.2,5,1.5,0.5,0.3,0.8,0.8,0.840365763,0.908768622,0.110818994,0.133170097,0.092238224,0.145877606,0.79298725,0.676666019,automl\Xgboost_AutoMl_625
936,0.3,4,1.5,0.5,0.5,0.5,0.5,0.840322651,0.907956041,0.106365597,0.118732539,0.073581239,0.130935021,0.75154827,0.681110974,automl\Xgboost_AutoMl_936
876,0.3,4,0.8,0.5,0.3,0.8,0.5,0.840207275,0.921117976,0.09741604,0.119711152,0.10199187,0.124071666,0.740619308,0.69862543,automl\Xgboost_AutoMl_876
1184,0.3,6,1.5,1,0.3,0.8,1,0.840191627,0.906010573,0.109701203,0.129476414,0.104517213,0.137205867,0.797540984,0.681293033,automl\Xgboost_AutoMl_1184
1186,0.3,6,1.5,1,0.3,1,0.8,0.840191627,0.906010573,0.109701203,0.129476414,0.104517213,0.137205867,0.797540984,0.681293033,automl\Xgboost_AutoMl_1186
911,0.3,4,1.1,0.5,0.3,0.5,1,0.8401591,0.91469086,0.110366385,0.139230436,0.121079716,0.145522162,0.82568306,0.671257219,automl\Xgboost_AutoMl_911
915,0.3,4,1.1,0.5,0.3,1,0.5,0.8401591,0.91469086,0.110366385,0.139230436,0.121079716,0.145522162,0.82568306,0.671257219,automl\Xgboost_AutoMl_915
91,0.15,4,1.5,1,0.5,0.5,0.8,0.840035556,0.902326557,0.116013364,0.133200604,0.041043914,0.157463186,0.745173042,0.682971619,automl\Xgboost_AutoMl_91
1117,0.3,6,1.1,0.5,0.5,0.5,0.8,0.839744786,0.910350395,0.10457901,0.11778684,0.130845669,0.11331965,0.814936248,0.666393595,automl\Xgboost_AutoMl_1117
701,0.2,6,1.1,0.5,0.3,1,1,0.839659776,0.920961336,0.097073668,0.109570984,0.127913431,0.103450288,0.794626594,0.656928811,automl\Xgboost_AutoMl_701
1202,0.3,7,0.8,0.5,0.3,0.8,1,0.839636313,0.918044407,0.096706847,0.09805321,0.13291193,0.086695334,0.788615665,0.658829795,automl\Xgboost_AutoMl_1202
1204,0.3,7,0.8,0.5,0.3,1,0.8,0.839636313,0.918044407,0.096706847,0.09805321,0.13291193,0.086695334,0.788615665,0.658829795,automl\Xgboost_AutoMl_1204
929,0.3,4,1.1,1,0.3,0.5,1,0.839584615,0.919687413,0.096196686,0.111195048,0.072288568,0.120256052,0.711020036,0.686480545,automl\Xgboost_AutoMl_929
933,0.3,4,1.1,1,0.3,1,0.5,0.839584615,0.919687413,0.096196686,0.111195048,0.072288568,0.120256052,0.711020036,0.686480545,automl\Xgboost_AutoMl_933
869,0.3,4,0.8,0.5,0.5,0.8,1,0.839571011,0.911038582,0.106939206,0.127689381,0.097039647,0.137570597,0.792714026,0.665341691,automl\Xgboost_AutoMl_869
871,0.3,4,0.8,0.5,0.5,1,0.8,0.839571011,0.911038582,0.106939206,0.127689381,0.097039647,0.137570597,0.792714026,0.665341691,automl\Xgboost_AutoMl_871
842,0.2,7,1.5,0.5,0.3,0.8,1,0.839551052,0.912557889,0.09801348,0.103144568,0.115640772,0.099630228,0.762386157,0.679161089,automl\Xgboost_AutoMl_842
844,0.2,7,1.5,0.5,0.3,1,0.8,0.839551052,0.912557889,0.09801348,0.103144568,0.115640772,0.099630228,0.762386157,0.679161089,automl\Xgboost_AutoMl_844
396,0.15,7,1.5,0.5,0.5,0.5,0.5,0.839548199,0.919518838,0.099932091,0.121039787,0.086316486,0.129082541,0.724225865,0.700832856,automl\Xgboost_AutoMl_396
652,0.2,6,0.8,0.5,0.5,0.8,0.8,0.839496882,0.910536679,0.101667692,0.110527119,0.098021609,0.114098978,0.762204007,0.674457025,automl\Xgboost_AutoMl_652
1251,0.3,7,1.1,1,0.3,0.5,0.5,0.839355792,0.918326895,0.088669148,0.090295752,0.080369444,0.092330947,0.682513661,0.69462854,automl\Xgboost_AutoMl_1251
1252,0.3,7,1.1,1,0.3,0.5,0.8,0.839355792,0.918326895,0.088669148,0.090295752,0.080369444,0.092330947,0.682513661,0.69462854,automl\Xgboost_AutoMl_1252
950,0.3,4,1.5,0.5,0.3,0.8,1,0.839254946,0.905300931,0.110836039,0.134709065,0.102441639,0.144671563,0.796721311,0.681494177,automl\Xgboost_AutoMl_950
952,0.3,4,1.5,0.5,0.3,1,0.8,0.839254946,0.905300931,0.110836039,0.134709065,0.102441639,0.144671563,0.796721311,0.681494177,automl\Xgboost_AutoMl_952
1120,0.3,6,1.1,0.5,0.5,0.8,0.8,0.839214349,0.908460273,0.106583883,0.121171446,0.133272905,0.117037352,0.818306011,0.669548046,automl\Xgboost_AutoMl_1120
878,0.3,4,0.8,0.5,0.3,0.8,1,0.839203505,0.908374244,0.113951793,0.143605697,0.108170414,0.155190468,0.813752277,0.678822412,automl\Xgboost_AutoMl_878
880,0.3,4,0.8,0.5,0.3,1,0.8,0.839203505,0.908374244,0.113951793,0.143605697,0.108170414,0.155190468,0.813752277,0.678822412,automl\Xgboost_AutoMl_880
796,0.2,7,1.1,0.5,0.5,0.8,0.8,0.839138828,0.908512433,0.102794007,0.107392184,0.094575355,0.11116115,0.763752277,0.667329805,automl\Xgboost_AutoMl_796
255,0.15,6,1.1,0.5,0.5,0.8,0.5,0.838992556,0.916663364,0.094761488,0.105672586,0.079771213,0.111385639,0.703096539,0.69440072,automl\Xgboost_AutoMl_255
1125,0.3,6,1.1,0.5,0.3,0.5,0.5,0.838972952,0.919811638,0.091599218,0.096059857,0.085785565,0.098257128,0.693624772,0.693845944,automl\Xgboost_AutoMl_1125
1126,0.3,6,1.1,0.5,0.3,0.5,0.8,0.838972952,0.919811638,0.091599218,0.096059857,0.085785565,0.098257128,0.693624772,0.693845944,automl\Xgboost_AutoMl_1126
877,0.3,4,0.8,0.5,0.3,0.8,0.8,0.838951707,0.90517692,0.11008667,0.132466844,0.09377188,0.143683856,0.779508197,0.685350522,automl\Xgboost_AutoMl_877
756,0.2,7,0.8,0.5,0.5,0.5,0.5,0.838945857,0.913724904,0.107090758,0.135975884,0.096512227,0.146975732,0.770491803,0.689037302,automl\Xgboost_AutoMl_756
36,0.15,4,1.1,0.5,0.5,0.5,0.5,0.83887458,0.933248336,0.087602106,0.12883016,0.158961022,0.122085929,0.744535519,0.730856913,automl\Xgboost_AutoMl_36
1082,0.3,6,0.8,0.5,0.5,0.5,1,0.838858439,0.907602922,0.100972121,0.102137857,0.100946556,0.102489137,0.763387978,0.66621627,automl\Xgboost_AutoMl_1082
1086,0.3,6,0.8,0.5,0.5,1,0.5,0.838858439,0.907602922,0.100972121,0.102137857,0.100946556,0.102489137,0.763387978,0.66621627,automl\Xgboost_AutoMl_1086
903,0.3,4,1.1,0.5,0.5,0.8,0.5,0.838806465,0.908141608,0.104755808,0.118959732,0.05618751,0.134254193,0.721311475,0.683288759,automl\Xgboost_AutoMl_903
167,0.15,5,1.1,1,0.5,0.8,1,0.8387487,0.892773555,0.118831846,0.142902444,0.063452277,0.165315575,0.775227687,0.689677524,automl\Xgboost_AutoMl_167
169,0.15,5,1.1,1,0.5,1,0.8,0.8387487,0.892773555,0.118831846,0.142902444,0.063452277,0.165315575,0.775227687,0.689677524,automl\Xgboost_AutoMl_169
458,0.2,4,0.8,1,0.5,1,1,0.838735724,0.903293089,0.103662944,0.108829196,0.053746755,0.122953441,0.724134791,0.67122536,automl\Xgboost_AutoMl_458
1016,0.3,5,1.1,0.5,0.5,1,1,0.838702692,0.905555507,0.107360292,0.121605761,0.103295865,0.127118237,0.782331512,0.676591052,automl\Xgboost_AutoMl_1016
1127,0.3,6,1.1,0.5,0.3,0.5,1,0.838696098,0.914974933,0.104627352,0.123324556,0.133128825,0.119977493,0.812932605,0.665349782,automl\Xgboost_AutoMl_1127
1131,0.3,6,1.1,0.5,0.3,1,0.5,0.838696098,0.914974933,0.104627352,0.123324556,0.133128825,0.119977493,0.812932605,0.665349782,automl\Xgboost_AutoMl_1131
587,0.2,5,1.1,0.5,0.3,0.5,1,0.838633053,0.913496969,0.108534437,0.129599242,0.116886696,0.133848922,0.806830601,0.666491122,automl\Xgboost_AutoMl_587
591,0.2,5,1.1,0.5,0.3,1,0.5,0.838633053,0.913496969,0.108534437,0.129599242,0.116886696,0.133848922,0.806830601,0.666491122,automl\Xgboost_AutoMl_591
875,0.3,4,0.8,0.5,0.3,0.5,1,0.838598361,0.904304687,0.112313378,0.134388748,0.089378613,0.148086911,0.786429872,0.676936344,automl\Xgboost_AutoMl_875
879,0.3,4,0.8,0.5,0.3,1,0.5,0.838598361,0.904304687,0.112313378,0.134388748,0.089378613,0.148086911,0.786429872,0.676936344,automl\Xgboost_AutoMl_879
1145,0.3,6,1.1,1,0.3,0.5,1,0.838337726,0.915904916,0.112597963,0.147797919,0.13278027,0.153010165,0.831602914,0.675694676,automl\Xgboost_AutoMl_1145
1149,0.3,6,1.1,1,0.3,1,0.5,0.838337726,0.915904916,0.112597963,0.147797919,0.13278027,0.153010165,0.831602914,0.675694676,automl\Xgboost_AutoMl_1149
809,0.2,7,1.1,0.5,0.3,1,1,0.838192996,0.92129782,0.103655122,0.12266064,0.156050662,0.110289911,0.832786885,0.657439695,automl\Xgboost_AutoMl_809
199,0.15,5,1.5,1,0.5,0.5,0.8,0.838165056,0.903209686,0.122367353,0.152383514,0.104018974,0.169657994,0.834790528,0.669759965,automl\Xgboost_AutoMl_199
1206,0.3,7,0.8,1,0.5,0.5,0.5,0.838157594,0.908596029,0.103597544,0.108273659,0.057363124,0.120954835,0.716848816,0.672735043,automl\Xgboost_AutoMl_1206
377,0.15,7,1.1,0.5,0.3,1,1,0.838055519,0.918887249,0.104361735,0.128992325,0.133488097,0.127432088,0.814480874,0.661807149,automl\Xgboost_AutoMl_377
912,0.3,4,1.1,0.5,0.3,0.8,0.5,0.838046051,0.92417028,0.096558697,0.125500947,0.104775748,0.130467537,0.732331512,0.698609904,automl\Xgboost_AutoMl_912
1273,0.3,7,1.5,0.5,0.3,0.8,0.8,0.837574501,0.920854634,0.103796986,0.123739604,0.163188128,0.109272548,0.833970856,0.661346237,automl\Xgboost_AutoMl_1273
527,0.2,4,1.5,1,0.5,0.8,1,0.837527404,0.903880465,0.110216465,0.136727305,0.092922222,0.148849986,0.770218579,0.690931373,automl\Xgboost_AutoMl_527
529,0.2,4,1.5,1,0.5,1,0.8,0.837527404,0.903880465,0.110216465,0.136727305,0.092922222,0.148849986,0.770218579,0.690931373,automl\Xgboost_AutoMl_529
558,0.2,5,0.8,1,0.5,0.5,0.5,0.837423641,0.910673015,0.104020063,0.122814778,0.076232601,0.133847009,0.723406193,0.693530079,automl\Xgboost_AutoMl_558
473,0.2,4,1.1,0.5,0.5,0.8,1,0.837415795,0.906665949,0.110869895,0.133280884,0.083161698,0.148249025,0.773679417,0.671461882,automl\Xgboost_AutoMl_473
475,0.2,4,1.1,0.5,0.5,1,0.8,0.837415795,0.906665949,0.110869895,0.133280884,0.083161698,0.148249025,0.773679417,0.671461882,automl\Xgboost_AutoMl_475
1238,0.3,7,1.1,0.5,0.3,0.8,1,0.837265726,0.921678291,0.099130805,0.117167882,0.161597938,0.100651925,0.827504554,0.652308134,automl\Xgboost_AutoMl_1238
1240,0.3,7,1.1,0.5,0.3,1,0.8,0.837265726,0.921678291,0.099130805,0.117167882,0.161597938,0.100651925,0.827504554,0.652308134,automl\Xgboost_AutoMl_1240
314,0.15,6,1.5,1,0.5,1,1,0.837176862,0.906025349,0.108420427,0.124088019,0.102986314,0.130813043,0.787887067,0.664643516,automl\Xgboost_AutoMl_314
873,0.3,4,0.8,0.5,0.3,0.5,0.5,0.837169955,0.910787967,0.105688668,0.118067018,0.091579407,0.125979002,0.764298725,0.663268129,automl\Xgboost_AutoMl_873
874,0.3,4,0.8,0.5,0.3,0.5,0.8,0.837169955,0.910787967,0.105688668,0.118067018,0.091579407,0.125979002,0.764298725,0.663268129,automl\Xgboost_AutoMl_874
148,0.15,5,1.1,0.5,0.5,0.8,0.8,0.837138047,0.915350222,0.097825137,0.108422979,0.096213091,0.111487898,0.728506375,0.681432892,automl\Xgboost_AutoMl_148
697,0.2,6,1.1,0.5,0.3,0.8,0.8,0.837098352,0.912169066,0.10284076,0.115532578,0.094821115,0.121679993,0.761202186,0.662413315,automl\Xgboost_AutoMl_697
631,0.2,5,1.5,1,0.5,0.5,0.8,0.8369265,0.898630895,0.11973825,0.142709772,0.089765686,0.160239367,0.806284153,0.668857661,automl\Xgboost_AutoMl_631
990,0.3,5,0.8,1,0.5,0.5,0.5,0.836903998,0.907167729,0.105509253,0.115885007,0.062290275,0.129044676,0.719034608,0.678906183,automl\Xgboost_AutoMl_990
35,0.15,4,0.8,1,0.3,1,1,0.836896766,0.906023953,0.103687957,0.126819145,0.083209147,0.136881002,0.72568306,0.703389831,automl\Xgboost_AutoMl_35
1200,0.3,7,0.8,0.5,0.3,0.8,0.5,0.836854467,0.907025271,0.114276398,0.138963103,0.113315575,0.14724606,0.805282332,0.675374274,automl\Xgboost_AutoMl_1200
288,0.15,6,1.5,0.5,0.5,0.5,0.5,0.836813634,0.922129634,0.100158631,0.135153014,0.112713296,0.140419079,0.737249545,0.709527566,automl\Xgboost_AutoMl_288
803,0.2,7,1.1,0.5,0.3,0.5,1,0.836650234,0.915676587,0.108196078,0.131341319,0.141204384,0.127835691,0.823132969,0.661833626,automl\Xgboost_AutoMl_803
807,0.2,7,1.1,0.5,0.3,1,0.5,0.836650234,0.915676587,0.108196078,0.131341319,0.141204384,0.127835691,0.823132969,0.661833626,automl\Xgboost_AutoMl_807
23,0.15,4,0.8,1,0.5,0.8,1,0.836594062,0.899454332,0.104216509,0.115790276,0.061023211,0.128829639,0.716120219,0.68501982,automl\Xgboost_AutoMl_23
25,0.15,4,0.8,1,0.5,1,0.8,0.836594062,0.899454332,0.104216509,0.115790276,0.061023211,0.128829639,0.716120219,0.68501982,automl\Xgboost_AutoMl_25
126,0.15,5,0.8,1,0.5,0.5,0.5,0.836490915,0.917853664,0.099144425,0.123710703,0.102453581,0.128620911,0.724499089,0.701901443,automl\Xgboost_AutoMl_126
1219,0.3,7,0.8,1,0.3,0.8,0.8,0.836438406,0.916710181,0.114449086,0.156171928,0.155130166,0.156552696,0.851457195,0.676214242,automl\Xgboost_AutoMl_1219
841,0.2,7,1.5,0.5,0.3,0.8,0.8,0.836295003,0.909817505,0.105647448,0.121630648,0.115756218,0.123467699,0.784061931,0.666924894,automl\Xgboost_AutoMl_841
364,0.15,7,1.1,0.5,0.5,0.8,0.8,0.836278989,0.916718938,0.095303977,0.101816737,0.061049425,0.111120807,0.688615665,0.670509467,automl\Xgboost_AutoMl_364
703,0.2,6,1.1,1,0.5,0.5,0.8,0.836047548,0.906294329,0.127623494,0.168400983,0.132453593,0.182517889,0.869489982,0.668979048,automl\Xgboost_AutoMl_703
1073,0.3,5,1.5,1,0.3,0.5,1,0.835877304,0.910967225,0.108066331,0.129293375,0.11590635,0.133513536,0.788888889,0.668673769,automl\Xgboost_AutoMl_1073
1077,0.3,5,1.5,1,0.3,1,0.5,0.835877304,0.910967225,0.108066331,0.129293375,0.11590635,0.133513536,0.788888889,0.668673769,automl\Xgboost_AutoMl_1077
508,0.2,4,1.5,0.5,0.5,0.8,0.8,0.835866667,0.924383613,0.089213683,0.09812787,0.091694542,0.099563057,0.690801457,0.67905103,automl\Xgboost_AutoMl_508
1262,0.3,7,1.5,0.5,0.5,0.5,1,0.835857102,0.908895681,0.099895458,0.097177355,0.087291287,0.09982996,0.728415301,0.662195728,automl\Xgboost_AutoMl_1262
1266,0.3,7,1.5,0.5,0.5,1,0.5,0.835857102,0.908895681,0.099895458,0.097177355,0.087291287,0.09982996,0.728415301,0.662195728,automl\Xgboost_AutoMl_1266
732,0.2,6,1.5,0.5,0.3,0.8,0.5,0.835789161,0.924759802,0.093119098,0.115461128,0.104170388,0.117936144,0.704826958,0.697898819,automl\Xgboost_AutoMl_732
307,0.15,6,1.5,1,0.5,0.5,0.8,0.835593001,0.903542874,0.116445315,0.13872708,0.102026853,0.150917053,0.802459016,0.664755366,automl\Xgboost_AutoMl_307
593,0.2,5,1.1,0.5,0.3,1,1,0.835542107,0.907054325,0.116576168,0.144230275,0.123949721,0.151436794,0.826411658,0.664542825,automl\Xgboost_AutoMl_593
408,0.15,7,1.5,0.5,0.3,0.8,0.5,0.835320308,0.921146151,0.100757027,0.143453967,0.131180243,0.146384955,0.749817851,0.716349082,automl\Xgboost_AutoMl_408
1089,0.3,6,0.8,0.5,0.3,0.5,0.5,0.83525908,0.916992202,0.093555124,0.106911307,0.110699608,0.106124942,0.69845173,0.707276584,automl\Xgboost_AutoMl_1089
1090,0.3,6,0.8,0.5,0.3,0.5,0.8,0.83525908,0.916992202,0.093555124,0.106911307,0.110699608,0.106124942,0.69845173,0.707276584,automl\Xgboost_AutoMl_1090
1118,0.3,6,1.1,0.5,0.5,0.5,1,0.835239198,0.90818954,0.108001843,0.123314922,0.132776602,0.120027152,0.809744991,0.657594024,automl\Xgboost_AutoMl_1118
1122,0.3,6,1.1,0.5,0.5,1,0.5,0.835239198,0.90818954,0.108001843,0.123314922,0.132776602,0.120027152,0.809744991,0.657594024,automl\Xgboost_AutoMl_1122
695,0.2,6,1.1,0.5,0.3,0.5,1,0.835229014,0.911529062,0.104214439,0.119183713,0.108515239,0.122441003,0.769945355,0.661813058,automl\Xgboost_AutoMl_695
699,0.2,6,1.1,0.5,0.3,1,0.5,0.835229014,0.911529062,0.104214439,0.119183713,0.108515239,0.122441003,0.769945355,0.661813058,automl\Xgboost_AutoMl_699
341,0.15,7,0.8,0.5,0.3,1,1,0.834761704,0.917746496,0.103447508,0.124710189,0.14429972,0.117900881,0.807559199,0.655721945,automl\Xgboost_AutoMl_341
29,0.15,4,0.8,1,0.3,0.5,1,0.834752158,0.93307582,0.086398041,0.120656851,0.112837456,0.122266268,0.692076503,0.703252973,automl\Xgboost_AutoMl_29
33,0.15,4,0.8,1,0.3,1,0.5,0.834752158,0.93307582,0.086398041,0.120656851,0.112837456,0.122266268,0.692076503,0.703252973,automl\Xgboost_AutoMl_33
1160,0.3,6,1.5,0.5,0.5,1,1,0.834699691,0.911012468,0.102726627,0.111917568,0.135551925,0.104818774,0.775774135,0.671607664,automl\Xgboost_AutoMl_1160
623,0.2,5,1.5,0.5,0.3,0.5,1,0.834607799,0.905643634,0.1061581,0.123108603,0.100924963,0.12922453,0.754371585,0.677823241,automl\Xgboost_AutoMl_623
627,0.2,5,1.5,0.5,0.3,1,0.5,0.834607799,0.905643634,0.1061581,0.123108603,0.100924963,0.12922453,0.754371585,0.677823241,automl\Xgboost_AutoMl_627
599,0.2,5,1.1,1,0.5,0.8,1,0.834541011,0.900216207,0.111766578,0.127528821,0.053196606,0.146732498,0.727413479,0.672108386,automl\Xgboost_AutoMl_599
601,0.2,5,1.1,1,0.5,1,0.8,0.834541011,0.900216207,0.111766578,0.127528821,0.053196606,0.146732498,0.727413479,0.672108386,automl\Xgboost_AutoMl_601
1061,0.3,5,1.5,0.5,0.3,1,1,0.834324317,0.908691294,0.10394604,0.119487171,0.097060022,0.125690758,0.74726776,0.670480082,automl\Xgboost_AutoMl_1061
666,0.2,6,0.8,1,0.5,0.5,0.5,0.834300388,0.901131767,0.113570256,0.127161138,0.052582384,0.146985448,0.730874317,0.667110021,automl\Xgboost_AutoMl_666
954,0.3,4,1.5,1,0.5,0.5,0.5,0.834093454,0.898506621,0.107046748,0.119678238,0.078674404,0.129923642,0.72859745,0.682856045,automl\Xgboost_AutoMl_954
166,0.15,5,1.1,1,0.5,0.8,0.8,0.833901759,0.893471005,0.112198208,0.130102598,0.063046144,0.147870461,0.739435337,0.675851161,automl\Xgboost_AutoMl_166
92,0.15,4,1.5,1,0.5,0.5,1,0.833679534,0.897588253,0.125911326,0.159627982,0.091720382,0.182154465,0.810200364,0.671548275,automl\Xgboost_AutoMl_92
96,0.15,4,1.5,1,0.5,1,0.5,0.833679534,0.897588253,0.125911326,0.159627982,0.091720382,0.182154465,0.810200364,0.671548275,automl\Xgboost_AutoMl_96
1116,0.3,6,1.1,0.5,0.5,0.5,0.5,0.833667376,0.896805569,0.11516162,0.124182749,0.065995039,0.140913836,0.749362477,0.66117562,automl\Xgboost_AutoMl_1116
491,0.2,4,1.1,1,0.5,0.8,1,0.833607067,0.891874501,0.117264466,0.135047044,0.068039258,0.15413091,0.758287796,0.671830872,automl\Xgboost_AutoMl_491
493,0.2,4,1.1,1,0.5,1,0.8,0.833607067,0.891874501,0.117264466,0.135047044,0.068039258,0.15413091,0.758287796,0.671830872,automl\Xgboost_AutoMl_493
206,0.15,5,1.5,1,0.5,1,1,0.833546456,0.895364499,0.109897848,0.115026814,0.062379754,0.129615732,0.734608379,0.658610272,automl\Xgboost_AutoMl_206
400,0.15,7,1.5,0.5,0.5,0.8,0.8,0.833541029,0.917364919,0.095091882,0.105726374,0.085061786,0.11106453,0.711930783,0.657830514,automl\Xgboost_AutoMl_400
