,学习率,最大树深度,最小采样叶子节点,样本采样率,最大叶子节点,评分,AUC,MSE,拟合曲线偏差度,正偏差度,负偏差度,recall,f1,13
223,0.05,7,6,1,13,0.847945984,0.929920282,0.087815714,0.11180919,0.071529506,0.12069077,0.718852459,0.710057575,automl\GBM_AutoMl_223
207,0.05,7,5,1,12,0.84793499,0.924084189,0.090668442,0.108336277,0.057249821,0.11947878,0.712659381,0.707120911,automl\GBM_AutoMl_207
55,0.05,4,7,0.9,13,0.84786152,0.908164776,0.110629996,0.140901063,0.06493298,0.163591059,0.800637523,0.694830857,automl\GBM_AutoMl_55
1280,0.1,5,5,0.7,14,0.847847386,0.919060004,0.10706618,0.145525995,0.105569948,0.158262048,0.827868852,0.698317585,automl\GBM_AutoMl_1280
668,0.075,5,4,0.8,14,0.847717336,0.921109056,0.10190952,0.126441829,0.098852518,0.135371283,0.812021858,0.68037697,automl\GBM_AutoMl_668
1276,0.1,5,5,0.6,13,0.847692309,0.918011625,0.108662653,0.148109406,0.116240575,0.158926536,0.846539162,0.694615701,automl\GBM_AutoMl_1276
1404,0.1,7,5,0.9,12,0.847671686,0.92205633,0.104612984,0.146779166,0.111786114,0.158057685,0.830236794,0.696915256,automl\GBM_AutoMl_1404
950,0.0875,4,7,0.7,14,0.847657665,0.91660437,0.102059373,0.120786102,0.070282602,0.134879041,0.772222222,0.690247476,automl\GBM_AutoMl_950
347,0.0625,4,7,0.6,14,0.847594327,0.908097931,0.10977601,0.143110369,0.054693587,0.167228308,0.780510018,0.704537981,automl\GBM_AutoMl_347
48,0.05,4,7,0.7,12,0.847586225,0.911270037,0.105009165,0.117685688,0.047415477,0.136784285,0.75856102,0.685796624,automl\GBM_AutoMl_48
117,0.05,5,7,1,12,0.847576824,0.918609635,0.097767479,0.130185286,0.072631444,0.14352035,0.745810565,0.721624956,automl\GBM_AutoMl_117
447,0.0625,6,5,1,12,0.847422758,0.922951025,0.089679345,0.099912495,0.075250268,0.105312757,0.716575592,0.709852039,automl\GBM_AutoMl_447
931,0.0875,4,6,0.6,13,0.847402796,0.917591378,0.113834758,0.152259882,0.107462078,0.167686928,0.848542805,0.691839311,automl\GBM_AutoMl_931
954,0.0875,4,7,0.9,12,0.847339802,0.913788748,0.109967101,0.140974921,0.099444661,0.154612251,0.829781421,0.690855323,automl\GBM_AutoMl_954
636,0.075,4,6,0.8,12,0.847334484,0.908210824,0.101646415,0.114602132,0.055841121,0.129384784,0.74845173,0.699434018,automl\GBM_AutoMl_636
1254,0.1,4,7,0.9,12,0.84720584,0.914338848,0.106194954,0.12986818,0.09969474,0.139567906,0.817577413,0.687076652,automl\GBM_AutoMl_1254
73,0.05,5,4,1,13,0.847089811,0.909813108,0.104236282,0.126192961,0.036741555,0.147974484,0.739344262,0.700552295,automl\GBM_AutoMl_73
27,0.05,4,5,1,12,0.847054427,0.906265124,0.107951187,0.124148229,0.048495317,0.144155027,0.760746812,0.695909356,automl\GBM_AutoMl_27
1277,0.1,5,5,0.6,14,0.846944042,0.908284912,0.10353187,0.117423975,0.071088582,0.130745855,0.778506375,0.68691739,automl\GBM_AutoMl_1277
1260,0.1,5,4,0.6,12,0.846913225,0.915468203,0.105472498,0.130834752,0.092360555,0.143027657,0.809836066,0.684842884,automl\GBM_AutoMl_1260
1397,0.1,7,5,0.6,14,0.846878219,0.918902865,0.113171542,0.164219197,0.119898848,0.179624922,0.860746812,0.698909225,automl\GBM_AutoMl_1397
45,0.05,4,7,0.6,12,0.846844453,0.924509746,0.093487252,0.125615748,0.104557793,0.130343872,0.747449909,0.732767857,automl\GBM_AutoMl_45
1388,0.1,7,4,0.8,14,0.846829294,0.912402822,0.101017579,0.119484763,0.073431315,0.132401316,0.773041894,0.689464706,automl\GBM_AutoMl_1388
164,0.05,6,6,1,14,0.846777656,0.920443221,0.093516331,0.103832568,0.055753449,0.114667113,0.71420765,0.699117411,automl\GBM_AutoMl_164
637,0.075,4,6,0.8,13,0.846657838,0.90621991,0.107878606,0.127604284,0.064641376,0.145437828,0.780601093,0.693250293,automl\GBM_AutoMl_637
1253,0.1,4,7,0.8,14,0.846655395,0.915097069,0.106987834,0.133714396,0.095166876,0.146116912,0.81557377,0.685130638,automl\GBM_AutoMl_1253
237,0.05,7,7,1,12,0.846613948,0.925550243,0.090696645,0.115542211,0.066069985,0.126307892,0.715664845,0.710777441,automl\GBM_AutoMl_237
658,0.075,4,7,1,13,0.846612587,0.913734488,0.106969924,0.130531293,0.095788984,0.141584127,0.812932605,0.686298631,automl\GBM_AutoMl_658
654,0.075,4,7,0.9,12,0.846603671,0.915257833,0.110915538,0.140754953,0.102100787,0.153845162,0.833515483,0.684619988,automl\GBM_AutoMl_654
778,0.075,6,7,1,13,0.846581331,0.913900374,0.103163525,0.133051283,0.079318668,0.148018496,0.781785064,0.699336022,automl\GBM_AutoMl_778
1422,0.1,7,6,1,12,0.846552537,0.919480986,0.094626456,0.108060916,0.060962783,0.119721766,0.733424408,0.690059983,automl\GBM_AutoMl_1422
1298,0.1,5,6,0.8,14,0.846479226,0.918894259,0.10719456,0.147748948,0.108474794,0.160819602,0.833515483,0.689883914,automl\GBM_AutoMl_1298
1062,0.0875,6,6,1,12,0.846437922,0.914033553,0.100203085,0.120132623,0.072955535,0.132413291,0.758925319,0.698959906,automl\GBM_AutoMl_1062
1153,0.0875,8,4,1,13,0.84639647,0.915947794,0.093139596,0.095840692,0.044726234,0.107154133,0.70291439,0.693223155,automl\GBM_AutoMl_1153
478,0.0625,6,7,1,13,0.846368296,0.917415724,0.094162322,0.101183327,0.058949221,0.111194089,0.722586521,0.6925024,automl\GBM_AutoMl_478
641,0.075,4,6,0.9,14,0.846338888,0.911630171,0.108397847,0.132007643,0.084827563,0.147154584,0.810291439,0.681344769,automl\GBM_AutoMl_641
909,0.0875,4,4,0.9,12,0.846302442,0.910446831,0.112347604,0.137295687,0.090221735,0.152911179,0.824134791,0.68309806,automl\GBM_AutoMl_909
477,0.0625,6,7,1,12,0.846297512,0.919778757,0.092057525,0.104801548,0.069876201,0.112583688,0.718306011,0.706435577,automl\GBM_AutoMl_477
133,0.05,6,4,1,13,0.846280637,0.912579219,0.100613796,0.115152853,0.040402633,0.133699224,0.732604736,0.688669149,automl\GBM_AutoMl_133
916,0.0875,4,5,0.6,13,0.846243962,0.914309819,0.112082208,0.144161234,0.103609403,0.157726591,0.834153005,0.688853791,automl\GBM_AutoMl_916
327,0.0625,4,5,1,12,0.846239032,0.901948769,0.112143878,0.129563919,0.053923559,0.151571665,0.783424408,0.687692369,automl\GBM_AutoMl_327
299,0.05,8,7,1,14,0.846224099,0.924334916,0.091114716,0.114581259,0.06293417,0.125657125,0.711111111,0.710528711,automl\GBM_AutoMl_299
957,0.0875,4,7,1,12,0.846220204,0.915750141,0.110586322,0.13821088,0.102931275,0.150146117,0.830692168,0.682607394,automl\GBM_AutoMl_957
1245,0.1,4,7,0.6,12,0.846210603,0.908615245,0.106144628,0.122108314,0.06359382,0.138243548,0.769307832,0.691187301,automl\GBM_AutoMl_1245
74,0.05,5,4,1,14,0.846164622,0.910018217,0.10745181,0.132156963,0.043593738,0.156248085,0.761748634,0.688423392,automl\GBM_AutoMl_74
925,0.0875,4,5,0.9,13,0.846144442,0.92389224,0.109431392,0.14821377,0.13644931,0.152537712,0.863205829,0.683863054,automl\GBM_AutoMl_925
995,0.0875,5,6,0.7,14,0.846096658,0.922450764,0.110049426,0.148477088,0.122014473,0.158024536,0.853187614,0.681482559,automl\GBM_AutoMl_995
509,0.0625,7,5,1,14,0.846045825,0.92043084,0.093914669,0.116284801,0.062234783,0.128524871,0.722495446,0.705782918,automl\GBM_AutoMl_509
922,0.0875,4,5,0.8,13,0.846028665,0.911763255,0.104468946,0.123829517,0.089642045,0.134216228,0.796357013,0.685992233,automl\GBM_AutoMl_922
1225,0.1,4,5,0.9,13,0.846012684,0.917131182,0.106020238,0.135599371,0.112471907,0.143310176,0.828142077,0.684894362,automl\GBM_AutoMl_1225
838,0.075,7,7,1,13,0.845994017,0.918475733,0.097620453,0.1194093,0.050971211,0.136126761,0.732422587,0.693066747,automl\GBM_AutoMl_838
147,0.05,6,5,1,12,0.845901613,0.918064054,0.094036016,0.108948813,0.042288181,0.123621831,0.705373406,0.697245229,automl\GBM_AutoMl_147
1352,0.1,6,6,0.6,14,0.84586451,0.92245434,0.109040799,0.155171639,0.123205933,0.166454143,0.852550091,0.687600999,automl\GBM_AutoMl_1352
653,0.075,4,7,0.8,14,0.84549682,0.912654294,0.108495429,0.134525224,0.088486517,0.14934575,0.810837887,0.680995908,automl\GBM_AutoMl_653
359,0.0625,4,7,1,14,0.845484042,0.904385394,0.104862226,0.110322405,0.049898591,0.127137594,0.756557377,0.677044704,automl\GBM_AutoMl_359
936,0.0875,4,6,0.8,12,0.845475787,0.915638576,0.109001844,0.135445233,0.109194831,0.1445936,0.83424408,0.676613975,automl\GBM_AutoMl_936
1063,0.0875,6,6,1,13,0.845442703,0.911022346,0.100686284,0.110371375,0.045178529,0.126726216,0.732513661,0.685356397,automl\GBM_AutoMl_1063
462,0.0625,6,6,1,12,0.845067626,0.922131069,0.091584141,0.10792444,0.079922995,0.114085976,0.717941712,0.709764552,automl\GBM_AutoMl_462
933,0.0875,4,6,0.7,12,0.845006559,0.9170896,0.108380842,0.138561703,0.107510379,0.149204467,0.829599271,0.677803408,automl\GBM_AutoMl_933
793,0.075,7,4,1,13,0.844868121,0.918959958,0.094069132,0.110898815,0.058304348,0.123548011,0.723952641,0.689568423,automl\GBM_AutoMl_793
43,0.05,4,6,1,13,0.844793891,0.909331595,0.101904622,0.11994557,0.055324971,0.135173796,0.732695811,0.703911103,automl\GBM_AutoMl_43
552,0.0625,8,4,1,12,0.844592597,0.920998206,0.093567331,0.115072573,0.062598696,0.127148924,0.719581056,0.698214917,automl\GBM_AutoMl_552
492,0.0625,7,4,1,12,0.844558999,0.918562099,0.093811294,0.111231977,0.05369655,0.123753666,0.706193078,0.70133864,automl\GBM_AutoMl_492
897,0.075,8,7,1,12,0.844492441,0.915660455,0.099156399,0.123851996,0.064510546,0.138424195,0.74007286,0.698740273,automl\GBM_AutoMl_897
311,0.0625,4,4,0.9,14,0.844380922,0.911729529,0.114177954,0.143236409,0.094722361,0.15999676,0.830510018,0.676182708,automl\GBM_AutoMl_311
985,0.0875,5,5,0.9,13,0.844365247,0.9211519,0.105421194,0.136660672,0.12474359,0.140777024,0.833333333,0.678531702,automl\GBM_AutoMl_985
611,0.075,4,4,0.9,14,0.844312416,0.916608493,0.10876073,0.143884268,0.111648136,0.154373085,0.824408015,0.689151123,automl\GBM_AutoMl_611
554,0.0625,8,4,1,14,0.844283926,0.915369101,0.094683429,0.105235863,0.043132582,0.119359702,0.705464481,0.687921847,automl\GBM_AutoMl_554
253,0.05,8,4,1,13,0.844209467,0.917800683,0.09297616,0.107612954,0.052678815,0.119400242,0.700728597,0.699995451,automl\GBM_AutoMl_253
899,0.075,8,7,1,14,0.844203118,0.914664817,0.101949709,0.127568158,0.063537962,0.144350328,0.752550091,0.69105963,automl\GBM_AutoMl_899
906,0.0875,4,4,0.8,12,0.844134006,0.905295391,0.109981547,0.125884686,0.082976269,0.139701138,0.803551913,0.674799235,automl\GBM_AutoMl_906
40,0.05,4,6,0.9,13,0.843924004,0.904911629,0.113871424,0.144106644,0.070883293,0.167360905,0.806284153,0.681209603,automl\GBM_AutoMl_40
162,0.05,6,6,1,12,0.843729674,0.917820738,0.093653353,0.105293664,0.053940686,0.116340526,0.699453552,0.697991457,automl\GBM_AutoMl_162
1290,0.1,5,6,0.6,12,0.843654417,0.916840769,0.108012949,0.14217029,0.118954809,0.15021022,0.835063752,0.679160031,automl\GBM_AutoMl_1290
1237,0.1,4,6,0.8,13,0.843632773,0.914439093,0.108833886,0.137761311,0.115200598,0.145594852,0.832695811,0.676457532,automl\GBM_AutoMl_1237
194,0.05,7,4,1,14,0.843620882,0.91867977,0.09197966,0.107937285,0.061907357,0.117821618,0.70291439,0.701955434,automl\GBM_AutoMl_194
1164,0.0875,8,5,0.9,12,0.843619556,0.922331002,0.104824628,0.148862432,0.129229814,0.155706769,0.840619308,0.6816839,automl\GBM_AutoMl_1164
238,0.05,7,7,1,13,0.84359535,0.922802708,0.091024272,0.108252786,0.067600182,0.11695353,0.702823315,0.702823315,automl\GBM_AutoMl_238
12,0.05,4,4,1,12,0.843580101,0.902227797,0.109698798,0.119290485,0.039228941,0.141367268,0.751912568,0.675558465,automl\GBM_AutoMl_12
1138,0.0875,7,7,1,13,0.843548512,0.910318383,0.101957188,0.121140137,0.049060301,0.139246253,0.735428051,0.687702265,automl\GBM_AutoMl_1138
747,0.075,6,5,1,12,0.843265109,0.914510796,0.095485458,0.114537105,0.06034059,0.126669287,0.714298725,0.701144288,automl\GBM_AutoMl_747
105,0.05,5,7,0.6,12,0.843245526,0.923865651,0.094923216,0.130087345,0.100863821,0.136923961,0.744262295,0.717219589,automl\GBM_AutoMl_105
854,0.075,8,4,1,14,0.843229989,0.911602355,0.098694081,0.114941717,0.048104235,0.130612154,0.718123862,0.691393748,automl\GBM_AutoMl_854
643,0.075,4,6,1,13,0.843183853,0.90966513,0.107954307,0.129026846,0.094791039,0.139822285,0.801730419,0.679479758,automl\GBM_AutoMl_643
1246,0.1,4,7,0.6,13,0.843111069,0.913649422,0.106735101,0.137286054,0.110343015,0.145998003,0.815664845,0.683716314,automl\GBM_AutoMl_1246
1211,0.1,4,4,0.9,14,0.842904902,0.91701589,0.106161201,0.131997206,0.119981366,0.136186176,0.827504554,0.671048744,automl\GBM_AutoMl_1211
404,0.0625,5,6,1,14,0.842895501,0.911192612,0.107827908,0.143065412,0.081020885,0.160551988,0.782058288,0.696036314,automl\GBM_AutoMl_404
1257,0.1,4,7,1,12,0.842875328,0.916053912,0.111990743,0.143068623,0.122579761,0.15040669,0.843169399,0.675667786,automl\GBM_AutoMl_1257
494,0.0625,7,4,1,14,0.842797005,0.912047299,0.097795958,0.104825632,0.046343748,0.11957927,0.720856102,0.672843967,automl\GBM_AutoMl_494
57,0.05,4,7,1,12,0.842618588,0.901766376,0.108863997,0.123803828,0.050261882,0.142812689,0.746903461,0.689971395,automl\GBM_AutoMl_57
1272,0.1,5,4,1,12,0.842615263,0.906067695,0.106007928,0.12644504,0.084062609,0.139070477,0.784517304,0.681622156,automl\GBM_AutoMl_1272
947,0.0875,4,7,0.6,14,0.842612235,0.904863987,0.113163056,0.138932597,0.085992433,0.155628947,0.805919854,0.682977656,automl\GBM_AutoMl_947
1484,0.1,8,6,1,14,0.842588755,0.916038812,0.098039158,0.115999005,0.063475288,0.129676812,0.737704918,0.679302248,automl\GBM_AutoMl_1484
88,0.05,5,5,1,13,0.84251074,0.909072785,0.102300513,0.118888282,0.046367388,0.137725526,0.735519126,0.678028713,automl\GBM_AutoMl_88
1477,0.1,8,6,0.8,13,0.842481068,0.916727625,0.103109964,0.130326579,0.100628718,0.139576753,0.794899818,0.677324228,automl\GBM_AutoMl_1477
1139,0.0875,7,7,1,14,0.84248097,0.911121174,0.100127515,0.120249029,0.045450008,0.138140669,0.721129326,0.688461873,automl\GBM_AutoMl_1139
882,0.075,8,6,1,12,0.842361312,0.916580825,0.094664177,0.113978357,0.070863852,0.12385155,0.71848816,0.698605269,automl\GBM_AutoMl_882
869,0.075,8,5,1,14,0.842350947,0.915350832,0.094635495,0.108438233,0.059153661,0.119792572,0.711202186,0.689780055,automl\GBM_AutoMl_869
1301,0.1,5,6,0.9,14,0.84231183,0.913635419,0.109123532,0.139405446,0.113409492,0.147869001,0.818306011,0.683868021,automl\GBM_AutoMl_1301
355,0.0625,4,7,0.9,13,0.842240683,0.906634609,0.115974061,0.150214348,0.08873644,0.170721902,0.822040073,0.679694266,automl\GBM_AutoMl_355
463,0.0625,6,6,1,13,0.842205349,0.918257382,0.094238709,0.105199737,0.076379502,0.112492204,0.730145719,0.680646941,automl\GBM_AutoMl_463
193,0.05,7,4,1,13,0.842146197,0.917397323,0.094353107,0.112505218,0.059484629,0.123953575,0.702185792,0.699637024,automl\GBM_AutoMl_193
1162,0.0875,8,5,0.8,13,0.842121736,0.919141252,0.104483726,0.143889888,0.1210468,0.151355986,0.819398907,0.683610668,automl\GBM_AutoMl_1162
177,0.05,6,7,1,12,0.842053016,0.915651151,0.094705878,0.107311904,0.049721795,0.119737356,0.695355191,0.693051332,automl\GBM_AutoMl_177
1286,0.1,5,5,0.9,14,0.841841798,0.918376055,0.110554944,0.149866735,0.127776733,0.157473882,0.837795993,0.683077152,automl\GBM_AutoMl_1286
1123,0.0875,7,6,1,13,0.841769521,0.910645865,0.102939239,0.124788864,0.056929976,0.142285671,0.740163934,0.684465406,automl\GBM_AutoMl_1123
823,0.075,7,6,1,13,0.841761984,0.91375736,0.099335986,0.119500016,0.060232426,0.134156086,0.729326047,0.686556927,automl\GBM_AutoMl_823
1234,0.1,4,6,0.7,13,0.841688981,0.919436884,0.10688731,0.139782762,0.130763391,0.143024271,0.837795993,0.670334475,automl\GBM_AutoMl_1234
1203,0.1,4,4,0.7,12,0.84167069,0.911416186,0.115386585,0.149907678,0.117732833,0.160899231,0.836885246,0.684749804,automl\GBM_AutoMl_1203
599,0.0625,8,7,1,14,0.841637482,0.919264033,0.091994035,0.089818888,0.048833897,0.098838348,0.684517304,0.676690375,automl\GBM_AutoMl_599
1215,0.1,4,5,0.6,12,0.841513902,0.911033204,0.108097101,0.133618863,0.089411223,0.146572413,0.783515483,0.685661911,automl\GBM_AutoMl_1215
605,0.075,4,4,0.7,14,0.841508151,0.901723235,0.113838568,0.134477859,0.069255803,0.154304064,0.787067395,0.677830503,automl\GBM_AutoMl_605
493,0.0625,7,4,1,13,0.841454261,0.909682617,0.098463386,0.116558556,0.058786492,0.129606649,0.714298725,0.698552661,automl\GBM_AutoMl_493
448,0.0625,6,5,1,13,0.841274061,0.9182241,0.093007832,0.102019845,0.075144616,0.108500727,0.717213115,0.682379446,automl\GBM_AutoMl_448
1318,0.1,5,7,1,13,0.841245665,0.91111317,0.10520626,0.12405671,0.113167107,0.127553986,0.803369763,0.675421133,automl\GBM_AutoMl_1318
1209,0.1,4,4,0.9,12,0.841150946,0.912494095,0.11041139,0.137046017,0.11523814,0.144504837,0.823588342,0.673518787,automl\GBM_AutoMl_1209
1498,0.1,8,7,1,13,0.841139646,0.910112364,0.100414418,0.108354741,0.063074178,0.120169454,0.733606557,0.674962293,automl\GBM_AutoMl_1498
42,0.05,4,6,1,12,0.841096709,0.905744829,0.107073965,0.131792492,0.07390344,0.146585091,0.753825137,0.699780183,automl\GBM_AutoMl_42
1427,0.1,7,7,0.6,14,0.84105387,0.915647311,0.113739536,0.160888379,0.128442918,0.172191011,0.846812386,0.686934358,automl\GBM_AutoMl_1427
464,0.0625,6,6,1,14,0.840974225,0.908859339,0.098866662,0.109436113,0.034252288,0.126806574,0.700728597,0.678812475,automl\GBM_AutoMl_464
1423,0.1,7,6,1,13,0.840894043,0.908481149,0.098174699,0.100531454,0.065126101,0.109307067,0.721857923,0.678857437,automl\GBM_AutoMl_1423
344,0.0625,4,6,1,14,0.840741843,0.901555925,0.112074966,0.128843807,0.086811075,0.142440872,0.800091075,0.670533908,automl\GBM_AutoMl_344
917,0.0875,4,5,0.6,14,0.84066859,0.922379243,0.113179294,0.154980572,0.143396693,0.159391974,0.861384335,0.671804525,automl\GBM_AutoMl_917
118,0.05,5,7,1,13,0.840555158,0.912622036,0.104253903,0.1307914,0.071835538,0.146805709,0.754918033,0.682671718,automl\GBM_AutoMl_118
387,0.0625,5,5,1,12,0.840454656,0.907361444,0.110857194,0.138574548,0.068923804,0.159491002,0.779143898,0.674578142,automl\GBM_AutoMl_387
867,0.075,8,5,1,12,0.840395896,0.917067988,0.093652629,0.108322629,0.074979217,0.116304002,0.717486339,0.684775523,automl\GBM_AutoMl_867
1052,0.0875,6,6,0.6,14,0.840395671,0.911770487,0.114082878,0.155666966,0.140432099,0.161168539,0.856739526,0.684045957,automl\GBM_AutoMl_1052
1499,0.1,8,7,1,14,0.840373913,0.913662954,0.097226038,0.107626602,0.058240382,0.119868764,0.717213115,0.674460432,automl\GBM_AutoMl_1499
342,0.0625,4,6,1,12,0.840259695,0.896346721,0.1167495,0.136254456,0.062924816,0.158343431,0.783606557,0.677533664,automl\GBM_AutoMl_342
1047,0.0875,6,5,1,12,0.840181058,0.903010097,0.104795985,0.123123856,0.056937355,0.140464419,0.741712204,0.681221246,automl\GBM_AutoMl_1047
1313,0.1,5,7,0.8,14,0.840137537,0.922584216,0.107881408,0.148295655,0.147908367,0.148438909,0.850455373,0.671871065,automl\GBM_AutoMl_1313
326,0.0625,4,5,0.9,14,0.839840223,0.911793727,0.11376468,0.144819531,0.109034459,0.157089955,0.82276867,0.672097608,automl\GBM_AutoMl_326
134,0.05,6,4,1,14,0.839702814,0.913236796,0.099131161,0.111482451,0.053096933,0.125936442,0.715482696,0.673207935,automl\GBM_AutoMl_134
626,0.075,4,5,0.9,14,0.839609445,0.914974307,0.112542157,0.147028034,0.122640173,0.155622991,0.832786885,0.672105843,automl\GBM_AutoMl_626
1200,0.1,4,4,0.6,12,0.839600295,0.90088741,0.108431186,0.128720176,0.074685725,0.143259062,0.759198543,0.689352905,automl\GBM_AutoMl_1200
103,0.05,5,6,1,13,0.839515573,0.908465733,0.104095398,0.126427379,0.064762034,0.142471623,0.741165756,0.68274676,automl\GBM_AutoMl_103
918,0.0875,4,5,0.7,12,0.839330857,0.911364867,0.112578778,0.141686201,0.1178918,0.150253308,0.831785064,0.664991991,automl\GBM_AutoMl_918
13,0.05,4,4,1,13,0.839294142,0.90175627,0.11145235,0.130467069,0.070063808,0.14789796,0.768761384,0.677230424,automl\GBM_AutoMl_13
1184,0.0875,8,6,1,14,0.839292823,0.916866761,0.097083894,0.118725314,0.092668207,0.126024603,0.75428051,0.673087082,automl\GBM_AutoMl_1184
192,0.05,7,4,1,12,0.839197778,0.913356851,0.094293284,0.102556919,0.058801326,0.111799883,0.686885246,0.690596099,automl\GBM_AutoMl_192
883,0.075,8,6,1,13,0.83903638,0.916730775,0.100190397,0.127637199,0.07342006,0.141554681,0.736429872,0.682305291,automl\GBM_AutoMl_883
920,0.0875,4,5,0.7,14,0.838998515,0.920590236,0.111194172,0.150303458,0.13689186,0.155329551,0.846721311,0.665069032,automl\GBM_AutoMl_920
935,0.0875,4,6,0.7,14,0.83885355,0.915990564,0.10819567,0.137770945,0.130293865,0.140417726,0.827140255,0.666250963,automl\GBM_AutoMl_935
584,0.0625,8,6,1,14,0.838837822,0.920562292,0.091412171,0.104962911,0.057370682,0.115106155,0.682513661,0.683696743,automl\GBM_AutoMl_584
132,0.05,6,4,1,12,0.838646975,0.912608638,0.095698113,0.107258116,0.059047207,0.117568555,0.690528233,0.690748417,automl\GBM_AutoMl_132
449,0.0625,6,5,1,14,0.838613909,0.905142178,0.105268255,0.123595903,0.0489529,0.142628153,0.727959927,0.676398409,automl\GBM_AutoMl_449
1381,0.1,7,4,0.6,13,0.838490974,0.908812131,0.114186297,0.150187855,0.114812942,0.162236859,0.825227687,0.67609312,automl\GBM_AutoMl_1381
1152,0.0875,8,4,1,12,0.838384427,0.90521386,0.09759689,0.095743554,0.053187114,0.10555819,0.696448087,0.67517217,automl\GBM_AutoMl_1152
1108,0.0875,7,5,1,13,0.838338475,0.904608861,0.099626656,0.106907293,0.040862242,0.122561969,0.701001821,0.671816357,automl\GBM_AutoMl_1108
808,0.075,7,5,1,13,0.838314277,0.919357132,0.093410126,0.114918436,0.083701895,0.122512726,0.72003643,0.682522554,automl\GBM_AutoMl_808
1017,0.0875,5,7,1,12,0.838098068,0.905666991,0.108948331,0.136858964,0.086661704,0.151556792,0.776047359,0.67934306,automl\GBM_AutoMl_1017
647,0.075,4,7,0.6,14,0.837971511,0.906122026,0.115190837,0.144089785,0.103958121,0.157574328,0.814025501,0.670920282,automl\GBM_AutoMl_647
569,0.0625,8,5,1,14,0.837945934,0.912914787,0.097934109,0.113894865,0.050532463,0.128464789,0.698816029,0.678306223,automl\GBM_AutoMl_569
1122,0.0875,7,6,1,12,0.837907626,0.912826357,0.097436213,0.10853216,0.074850087,0.11657633,0.713661202,0.681776656,automl\GBM_AutoMl_1122
357,0.0625,4,7,1,12,0.837809765,0.896091329,0.112909668,0.126322212,0.05648189,0.14585328,0.753551913,0.67292912,automl\GBM_AutoMl_357
1305,0.1,5,7,0.6,12,0.837797513,0.910711162,0.113521736,0.154461963,0.117256484,0.167240989,0.826593807,0.674720291,automl\GBM_AutoMl_1305
1232,0.1,4,6,0.6,14,0.837622188,0.910489392,0.114697444,0.146710125,0.133732762,0.151372187,0.838979964,0.671404103,automl\GBM_AutoMl_1232
621,0.075,4,5,0.8,12,0.837487209,0.901771502,0.108085369,0.122748948,0.070733199,0.137690146,0.756739526,0.667979741,automl\GBM_AutoMl_621
11,0.05,4,4,0.9,14,0.837341239,0.902212464,0.112006208,0.125749013,0.061666901,0.144767636,0.75992714,0.661329952,automl\GBM_AutoMl_11
1316,0.1,5,7,0.9,14,0.83715346,0.914033379,0.10881537,0.140307794,0.132346166,0.14302442,0.819489982,0.670866729,automl\GBM_AutoMl_1316
373,0.0625,5,4,1,13,0.836854901,0.904316311,0.104860061,0.117340484,0.051393064,0.134694364,0.725409836,0.664996869,automl\GBM_AutoMl_373
417,0.0625,5,7,1,12,0.836485958,0.900901263,0.109199617,0.12616406,0.058835201,0.143669836,0.734972678,0.677240685,automl\GBM_AutoMl_417
1201,0.1,4,4,0.6,13,0.836268734,0.901465197,0.115015456,0.140494043,0.098418906,0.153793001,0.796083789,0.673991827,automl\GBM_AutoMl_1201
41,0.05,4,6,0.9,14,0.836254872,0.907480931,0.113426727,0.142696124,0.110552102,0.153591852,0.810928962,0.665794295,automl\GBM_AutoMl_41
1241,0.1,4,6,0.9,14,0.83624954,0.904068919,0.11319225,0.136099515,0.112658779,0.143871999,0.806648452,0.668730416,automl\GBM_AutoMl_1241
1124,0.0875,7,6,1,14,0.836198396,0.907905621,0.10101355,0.114558781,0.056766917,0.128688606,0.710018215,0.671605789,automl\GBM_AutoMl_1124
655,0.075,4,7,0.9,13,0.835895396,0.905404463,0.113866624,0.142727433,0.117838296,0.151272539,0.817213115,0.667187151,automl\GBM_AutoMl_655
926,0.0875,4,5,0.9,14,0.835728371,0.911968569,0.113378659,0.147414181,0.136586264,0.151471692,0.839981785,0.659798977,automl\GBM_AutoMl_926
1004,0.0875,5,6,1,14,0.835710376,0.906182362,0.109759364,0.137547767,0.112897086,0.14553097,0.798998179,0.669285932,automl\GBM_AutoMl_1004
1256,0.1,4,7,0.9,14,0.835640635,0.918465586,0.111224044,0.146839376,0.156392325,0.14316474,0.849908925,0.659925041,automl\GBM_AutoMl_1256
1251,0.1,4,7,0.8,12,0.835612294,0.917996471,0.107777031,0.13657959,0.14474316,0.13344316,0.8356102,0.649166873,automl\GBM_AutoMl_1251
343,0.0625,4,6,1,13,0.835574162,0.902147873,0.116602452,0.137930702,0.113608563,0.146588435,0.820309654,0.659129162,automl\GBM_AutoMl_343
402,0.0625,5,6,1,12,0.835492493,0.904526984,0.106887215,0.128246524,0.069623034,0.143668627,0.737249545,0.675935204,automl\GBM_AutoMl_402
1497,0.1,8,7,1,12,0.835479235,0.902958025,0.106910619,0.121150573,0.082604302,0.132177666,0.753916211,0.666666667,automl\GBM_AutoMl_1497
1107,0.0875,7,5,1,12,0.83508482,0.901622298,0.10264747,0.112551781,0.053784422,0.126975684,0.708652095,0.669218199,automl\GBM_AutoMl_1107
1483,0.1,8,6,1,13,0.834947069,0.904645138,0.101425276,0.112773353,0.054216693,0.126859377,0.703460838,0.66999176,automl\GBM_AutoMl_1483
